Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
2501,K21808,Naomi Intan Hapsari,02:52:47,National,591,Female,600,Indonesia,00:04:02,00:39:45,00:37:44,00:21:18,00:19:14,00:16:22,00:22:00,00:12:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201814,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2502,K22382,Nurul Izzah,02:52:53,National,592,Female,601,Indonesia,00:01:15,00:37:59,00:37:35,00:21:18,00:19:18,00:17:00,00:23:45,00:14:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202388,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2503,K20749,Listiana Norbarani,02:52:56,National,593,Female,602,Indonesia,00:04:03,00:34:58,00:35:03,00:21:05,00:19:29,00:19:24,00:24:31,00:14:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2504,K23362,Endang Elisa Hutajulu,02:52:56,National,594,Female,603,Indonesia,00:04:58,00:38:40,00:37:20,00:21:17,00:19:09,00:16:43,00:21:50,00:12:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203368,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2505,K20589,Jesica Grace Utomo,02:52:57,National,595,Female,604,Indonesia,00:04:23,00:40:47,00:37:01,00:20:20,00:17:36,00:16:25,00:23:17,00:13:04,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200595,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2506,H22793,Budi Santoso,02:52:58,National,1890,Male,1902,Indonesia,00:02:24,00:37:23,00:37:32,00:21:37,00:20:05,00:16:47,00:23:59,00:13:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202799,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2507,K20982,Mangasih Paskah Veronica,02:53:00,National,596,Female,605,Indonesia,00:04:25,00:36:45,00:37:35,00:19:58,00:18:52,00:18:06,00:23:18,00:13:55,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200988,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2508,K20839,Marlinda Alberta Sihombing,02:53:00,National,597,Female,606,Indonesia,00:03:40,00:34:35,00:36:31,00:22:21,00:20:32,00:18:05,00:23:19,00:13:55,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200845,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2509,H24090,Zacky Hawin Ramadhan,02:53:00,National,1891,Male,1903,Indonesia,00:03:10,00:32:57,00:32:51,00:20:24,00:22:19,00:17:50,00:25:59,00:17:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204095,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2510,H23629,Muhammad Aziz,02:53:02,National,1892,Male,1904,Indonesia,00:01:48,00:34:10,00:35:37,00:22:15,00:20:22,00:19:09,00:24:59,00:14:39,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
