Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 4.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,6788,NEW ENTRY 450,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6789,NEW ENTRY 451,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6790,NEW ENTRY 452,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6791,NEW ENTRY 453,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172723,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6792,NEW ENTRY 454,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172724,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6793,NEW ENTRY 455,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172725,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6794,NEW ENTRY 456,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172726,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6795,NEW ENTRY 457,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172727,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6796,NEW ENTRY 458,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172728,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6797,NEW ENTRY 459,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172729,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
