Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
101,20318,MARC BENJAMIN FRIEDMAN,01:55:22,OVERALL,12,Male,81,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116582,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
102,23831,SONI ADITYA,01:55:29,INDONESIAN,67,Male,82,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119891,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
103,21686,YUDHISTIRA BAYU PERKASA,01:55:36,INDONESIAN,68,Male,83,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117886,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
104,23362,SETIAWAN,01:55:50,INDONESIAN,69,Male,84,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119454,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
105,21207,AHMAD ARIFIN,01:55:54,INDONESIAN,70,Male,85,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117441,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
106,22669,R ANGGO EDI IRAWAN,01:55:56,INDONESIAN,71,Male,86,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118802,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
107,21032,MOCHAMAD YASFI PADHILAH,01:55:57,INDONESIAN,72,Male,87,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117276,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
108,22779,GREGORIUS YORA LAKSO SETIYONO,01:56:06,INDONESIAN,73,Male,88,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
109,20192,BINTORO BAYU MURTI,01:56:11,INDONESIAN,74,Male,89,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116458,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
110,22137,YOSSIE CAHYA SAPUTRA,01:56:27,INDONESIAN,75,Male,90,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118291,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
111,21294,JUDI SETIAWAN,01:56:27,INDONESIAN,76,Male,91,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117521,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
112,20757,IMAN ABDI PRATAMA,01:56:28,INDONESIAN,77,Male,92,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117011,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
113,22587,ARJANGGI NUSWANTORO,01:56:28,INDONESIAN,78,Male,93,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
114,23040,ROY JUNIOR SITUMORANG,01:56:28,INDONESIAN,79,Male,94,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119148,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
115,20083,JOKO PRAMONO,01:56:31,INDONESIAN,80,Male,95,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116355,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
116,21130,AAN CAHYA NOVIADHI,01:56:40,INDONESIAN,81,Male,96,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117369,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
117,22201,OSTIN SUHADA,01:56:44,INDONESIAN,82,Male,97,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118351,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
118,22755,SUMARDI PAKPAHAN,01:56:59,INDONESIAN,83,Male,98,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118882,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
119,22831,YOHANES SIMON,01:57:10,INDONESIAN,84,Male,99,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
120,20663,MASAYUKI KAWASAKI,01:57:16,OVERALL,13,Male,100,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116919,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
121,22659,RONY DOSONUGROHO,01:57:19,INDONESIAN,85,Male,101,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
122,25588,DENIAWAN,01:57:21,INDONESIAN,86,Male,102,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-120272,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
123,21685,JOHN VIJFSCHAFT,01:57:27,OVERALL,14,Male,103,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117885,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
124,21142,CITRA DHARMA,01:57:39,INDONESIAN,87,Male,104,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117380,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
125,23331,HERRY DERADJAT,01:57:40,INDONESIAN,88,Male,105,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119423,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
126,23038,EDNANDA BRIAN PURNAMA,01:57:47,INDONESIAN,89,Male,106,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
127,20355,LESLIE ROBERTSON,01:57:48,OVERALL,15,Male,107,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116617,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
128,23169,ADITYA NUGRAHA,01:57:49,INDONESIAN,90,Male,108,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119270,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
129,22497,YOYO TARYO,01:57:52,INDONESIAN,91,Male,109,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118632,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
130,22384,ROY CAHYADI,01:58:02,INDONESIAN,92,Male,110,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118522,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
131,25409,STEPHANUS EVAN,01:58:03,INDONESIAN,93,Male,111,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-120113,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
132,21085,MACHMOED SANTOSO,01:58:04,INDONESIAN,94,Male,112,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117326,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
133,22060,RONI SAPUTRA,01:58:28,INDONESIAN,95,Male,113,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118226,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
134,23083,TEGUH IMAM SETYAWAN,01:58:33,INDONESIAN,96,Male,114,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119190,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
135,21702,FRAMANTARA,01:58:36,INDONESIAN,97,Male,115,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117902,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
136,22079,DWI SUKMA SAPUTRA,01:58:43,INDONESIAN,98,Male,116,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118242,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
137,21381,SUGIONO,01:58:46,INDONESIAN,99,Male,117,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117598,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
138,22644,SUGIHARTO TJAHJONO,01:58:51,INDONESIAN,100,Male,118,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118777,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
139,25338,SILVYA,01:58:57,INDONESIAN,17,Female,21,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-120048,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
140,23862,ANDY WIDJANARKO,01:59:03,INDONESIAN,101,Male,119,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119916,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
141,20805,AFRIN DWINATA,01:59:03,INDONESIAN,102,Male,120,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117056,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
142,23055,ALFA NUGRAHA PRADANA,01:59:03,INDONESIAN,103,Male,121,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119163,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
143,21395,DATU AGUNG UTOMO,01:59:06,INDONESIAN,104,Male,122,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117611,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
144,23729,AGUS K SANJAYA,01:59:12,INDONESIAN,105,Male,123,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
145,20214,AGNES KUMALA,01:59:15,INDONESIAN,18,Female,22,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116480,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
146,21269,WILLIAM ANWAR,01:59:15,INDONESIAN,106,Male,124,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117498,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
147,25399,KHE YANI,01:59:19,INDONESIAN,19,Female,23,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-120103,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
148,22325,RIDHO YURHAM,01:59:25,INDONESIAN,107,Male,125,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118465,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
149,21229,TIMMY ABRAHAM MARKUS M,01:59:27,INDONESIAN,108,Male,126,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117461,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
150,20633,DEDE AJI PURNOMO,01:59:28,INDONESIAN,109,Male,127,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116889,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
