Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 4.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,8131,NEW ENTRY 1326,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174063,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8132,NEW ENTRY 1327,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174064,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8143,NEW ENTRY 1338,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174075,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8144,NEW ENTRY 1339,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8145,NEW ENTRY 1340,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174077,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8146,NEW ENTRY 1341,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174078,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8147,NEW ENTRY 1342,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174079,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8148,NEW ENTRY 1343,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174080,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8149,NEW ENTRY 1344,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174081,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8150,NEW ENTRY 1345,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174082,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
