Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
1751,H24275,Agus Hermawan,02:39:31,National,1375,Male,1385,Indonesia,00:01:08,00:35:42,00:35:34,00:19:40,00:18:24,00:15:30,00:22:08,00:11:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204280,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1752,H20689,Ahmad Sopian,02:39:32,National,1376,Male,1386,Indonesia,00:02:16,00:37:00,00:36:05,00:18:56,00:16:24,00:15:55,00:21:25,00:11:27,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200695,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1753,H20609,Reza Octavion,02:39:32,National,1377,Male,1387,Indonesia,00:02:17,00:32:40,00:31:39,00:22:15,00:17:36,00:18:13,00:23:06,00:11:43,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200615,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1754,H20903,Roni Tua Yohanes,02:39:38,National,1378,Male,1388,Indonesia,00:00:23,00:33:56,00:36:33,00:21:12,00:17:49,00:16:28,00:21:51,00:11:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200909,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1755,H20889,Saleh Abdul Hakim Abdat,02:39:39,National,1379,Male,1389,Indonesia,00:01:20,00:35:04,00:34:25,00:19:25,00:16:12,00:16:06,00:22:20,00:14:44,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200895,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1756,H20715,Alfan Lily Armansyah,02:39:39,National,1380,Male,1390,Indonesia,00:03:02,00:35:54,00:31:54,00:18:49,00:16:54,00:17:21,00:23:12,00:12:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1757,H22254,Wahyu Zanuar Bustomi,02:39:40,National,1381,Male,1391,Indonesia,00:00:08,00:28:37,00:31:50,00:18:46,00:18:30,00:18:17,00:29:37,00:13:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202260,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1758,K22821,Inka Trinita,02:39:42,National,358,Female,367,Indonesia,00:03:11,00:33:14,00:32:52,00:19:36,00:17:49,00:17:21,00:23:02,00:12:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202827,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1759,K21677,Octarina P,02:39:46,National,359,Female,368,Indonesia,00:00:15,00:35:40,00:33:41,00:19:36,00:17:35,00:17:47,00:22:25,00:12:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201683,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1760,K22948,Ana Muntadzirotul Maghfiroh,02:39:49,National,360,Female,369,Indonesia,00:04:20,00:37:15,00:34:20,00:19:09,00:16:28,00:15:24,00:21:34,00:11:16,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202954,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1761,H22857,Samhuri Ikbal Pradana,02:39:50,National,1382,Male,1392,Indonesia,00:03:08,00:35:20,00:33:03,00:19:04,00:18:42,00:16:21,00:21:40,00:12:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1762,K23397,Mirta Mardhika,02:39:50,National,361,Female,370,Indonesia,00:02:09,00:37:05,00:34:08,00:19:32,00:16:10,00:15:35,00:22:43,00:12:23,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203403,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1763,H20368,I Gede Eka Putra Hamanda,02:39:51,National,1383,Male,1393,Indonesia,00:00:31,00:34:14,00:34:15,00:20:01,00:18:06,00:17:06,00:22:38,00:12:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200375,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1764,K20211,Harliana Ratna Pertiwi,02:39:52,National,362,Female,371,Indonesia,00:04:42,00:34:27,00:33:53,00:19:30,00:18:18,00:15:05,00:22:12,00:11:41,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200218,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1765,H20361,Anto,02:39:52,National,1384,Male,1394,Indonesia,00:02:53,00:31:16,00:31:26,00:20:03,00:17:23,00:17:15,00:25:19,00:14:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200368,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1766,H20761,Oggi Faizal Desi Kallista,02:39:52,National,1385,Male,1395,Indonesia,00:04:43,00:34:27,00:33:53,00:18:21,00:17:56,00:15:48,00:23:02,00:11:39,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200767,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1767,H23509,Heri Wahyu Ordantoro,02:39:53,National,1386,Male,1396,Indonesia,00:03:18,00:35:16,00:33:19,00:19:59,00:18:27,00:16:08,00:19:50,00:13:34,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203515,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1768,K23410,Ayu Mega Argi,02:39:54,National,363,Female,372,Indonesia,00:00:24,00:35:29,00:35:10,00:20:03,00:17:36,00:16:08,00:22:47,00:12:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1769,H21994,Ikhsan Bahtiar S,02:39:54,National,1387,Male,1397,Indonesia,00:04:17,00:35:17,00:34:00,00:20:27,00:17:00,00:15:56,00:20:36,00:12:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202000,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1770,H21227,Firman Dwi Rachmawan,02:39:55,National,1388,Male,1398,Indonesia,00:02:52,00:38:07,00:36:30,00:19:48,00:17:27,00:14:46,00:19:04,00:11:17,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201233,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1771,H20118,Viky Juni Yanto,02:39:56,National,1389,Male,1399,Indonesia,00:05:25,00:33:37,00:31:15,00:19:51,00:17:21,00:16:41,00:21:42,00:14:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200125,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1772,H22475,Muhammad Muhlis,02:39:56,National,1390,Male,1400,Indonesia,00:04:41,00:36:37,00:35:59,00:20:10,00:17:26,00:13:51,00:20:44,00:10:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202481,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1773,K21440,Fitria Fitarani,02:40:01,National,364,Female,373,Indonesia,00:02:15,00:36:39,00:35:13,00:19:58,00:17:08,00:15:44,00:20:28,00:12:33,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201446,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1774,H20473,M Basofi Arif Yunianto,02:40:04,National,1391,Male,1401,Indonesia,00:01:30,00:34:46,00:33:24,00:19:49,00:19:02,00:16:04,00:22:56,00:12:31,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200480,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1775,K23266,Elen Limarsono,02:40:07,National,365,Female,374,Indonesia,00:00:24,00:34:00,00:35:45,00:20:07,00:18:30,00:16:42,00:21:34,00:13:02,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203272,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
