Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 2.5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,23977,NEW ENTRY 2051,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178411,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23978,NEW ENTRY 2052,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178412,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23979,NEW ENTRY 2053,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178413,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23980,NEW ENTRY 2054,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178414,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23981,NEW ENTRY 2055,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23982,NEW ENTRY 2056,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23983,NEW ENTRY 2057,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178417,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23984,NEW ENTRY 2058,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178418,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23985,NEW ENTRY 2059,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23986,NEW ENTRY 2060,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178420,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
