Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
151,20613,Tommy Sajogo,02:25:49,02:24:12,ALL AGES,124,Male,124,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68312,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
152,20840,Albert Trijaya Wiguna,02:25:50,02:25:50,ALL AGES,125,Male,125,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68539,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
153,20264,Felix Dana Saputra,02:25:51,02:24:12,ALL AGES,126,Male,126,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67963,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
154,20969,Koesharjanto,02:25:55,02:23:12,ALL AGES,127,Male,127,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68668,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
155,21399,Erwan Hazrul Mohamad,02:25:58,02:23:35,ALL AGES,128,Male,128,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69098,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
156,20344,Andreas A Pramudya,02:26:02,02:25:04,ALL AGES,129,Male,129,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68043,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
157,20871,Tjen Zein Viccar,02:26:08,02:25:25,ALL AGES,130,Male,130,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68570,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
158,21127,Amin Sani Kertiyasa,02:26:09,02:22:56,ALL AGES,131,Male,131,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68826,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
159,20647,Thias Hamas Assaffah,02:26:33,02:26:10,ALL AGES,132,Male,132,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68346,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
160,21220,Chris Erlando,02:26:41,02:24:22,ALL AGES,133,Male,133,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68919,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
161,20270,Herry Yonathan,02:26:44,02:25:14,ALL AGES,134,Male,134,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67969,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
162,21014,Yunior Hermawanto,02:26:49,02:25:40,ALL AGES,135,Male,135,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68713,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
163,20507,Muhamad Dwira Aria,02:26:56,02:26:38,ALL AGES,136,Male,136,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68206,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
164,20580,Abun Budianto,02:26:58,02:25:18,ALL AGES,137,Male,137,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
165,20140,Ikbal,02:26:59,02:26:52,ALL AGES,138,Male,138,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
166,21242,Sapto Nugroho,02:27:07,02:26:59,ALL AGES,139,Male,139,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
167,20701,Irda Aan Setyawan,02:27:14,02:25:21,ALL AGES,140,Male,140,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68400,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
168,20045,Bayu Handono,02:27:14,02:26:25,ALL AGES,141,Male,141,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67744,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
169,21218,Farhan Nurdianto,02:27:31,02:24:58,ALL AGES,142,Male,142,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68917,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
170,20373,Handi Firman,02:27:36,02:27:18,ALL AGES,143,Male,143,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68072,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
171,20683,Erwin Husli,02:27:40,02:27:03,ALL AGES,144,Male,144,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68382,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
172,20697,Daniel Lagaida Prabowo,02:27:59,02:24:29,ALL AGES,145,Male,145,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68396,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
173,21085,Ahmad Barnaba Hisyam,02:28:05,02:27:54,ALL AGES,146,Male,146,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68784,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
