Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
251,3151,RYAN SURYADI,03:02:12,HM National,208,Male,208,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56258,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
252,3372,YOHANIS SATTU,03:02:27,HM National,209,Male,209,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56479,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
253,3185,ARAV SUMALA,03:02:34,HM National,210,Male,210,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56292,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
254,3226,MUHAMMAD ASYRAF,03:02:40,HM National,211,Male,211,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56333,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
255,3160,JEFRI ANGSYHARI,03:02:50,HM National,212,Male,212,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56267,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
256,3198,SYLVIA WISAN,03:03:06,HM National,44,Female,44,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56305,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
257,3163,IVAN SYAHPUTRA,03:03:19,HM National,213,Male,213,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56270,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
258,3060,THOMASDA TAMBUNA,03:03:22,HM National,214,Male,214,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56167,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
259,3190,KOMARULLOH KOMARULLOH,03:03:33,HM National,215,Male,215,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56297,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
260,3385,AMIL ARAS,03:03:35,HM National,216,Male,216,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56492,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
261,3106,SYAFRUDDIN SYAFRUDDIN,03:03:40,HM National,217,Male,217,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56213,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
262,3033,AGUS LAHINTA,03:03:47,HM National,218,Male,218,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56140,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
263,3239,FATMAWATI SYAM,03:04:06,HM National,45,Female,45,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56346,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
264,3225,ANDRIYADI LASENA,03:05:06,HM National,219,Male,219,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56332,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
265,3273,MUHAMMAD AFKHAN,03:05:07,HM National,220,Male,220,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56380,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
266,3342,YANA KARINA,03:05:23,HM National,46,Female,46,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56449,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
267,3341,PADLAN PADLAN,03:05:23,HM National,221,Male,221,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56448,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
268,3058,ANDRY SOETIAWAN,03:06:03,HM National,222,Male,222,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56165,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
269,3059,ARDELIA ARDELIA,03:06:03,HM National,47,Female,47,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56166,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
270,3211,PUPUT SAMANTHA SUCIPTO,03:06:12,HM National,48,Female,48,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56318,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
271,3230,KATHLEEN SUCIPTO,03:06:12,HM National,49,Female,49,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56337,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
272,3322,FADHIL MARIS ALAMSYAH,03:06:28,HM National,223,Male,223,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56429,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
273,3318,BRYAN APRIAN,03:06:35,HM National,224,Male,224,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56425,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
274,3146,RIBKA DIANA LINSAY SIWI,03:07:21,HM National,50,Female,50,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56253,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
275,3212,AKBAR NUGRAHA,03:07:39,HM National,225,Male,225,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56319,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
276,3328,LUCKY ZULKIFLI,03:07:42,HM National,226,Male,226,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56435,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
277,3210,TEGUH KURNIAWAN,03:07:50,HM National,227,Male,227,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56317,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
278,3061,HASAN ALI,03:07:55,HM National,228,Male,228,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56168,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
279,3087,ALOYSIUS JIMMY GUNANTO,03:08:11,HM National,229,Male,229,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56194,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
280,3153,MUDZAKKIR MUDZAKKIR,03:08:45,HM National,230,Male,230,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56260,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
281,3053,LUKMAN HAKIM,03:08:49,HM National,231,Male,231,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56160,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
282,3088,ANTHONY WILLIAM,03:09:22,HM National,232,Male,232,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56195,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
283,3233,MUHAMMAD AKIS,03:09:23,HM National,233,Male,233,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56340,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
284,3329,REINHARD FEBRIANS,03:09:29,HM National,234,Male,234,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56436,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
285,3308,CONIN HOBER,03:09:34,HM National,235,Male,235,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
286,3241,RUSLI WARE,03:09:44,HM National,236,Male,236,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56348,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
287,3103,YUSUP YUSUP,03:09:48,HM National,237,Male,237,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56210,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
288,3042,IDRIS IDRIS,03:10:00,HM National,238,Male,238,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56149,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
289,3012,SYAM SUAR HALIM,03:10:37,HM National,239,Male,239,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56119,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
290,3052,REGINA EKA PUTRI,03:10:46,HM National,51,Female,51,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
291,3045,IDULHAN IDULHAN,03:10:50,HM National,240,Male,240,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56152,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
292,3227,AWALUDDIN AWALUDDIN,03:11:44,HM National,241,Male,241,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
293,3049,STEYVIA FAISY AMIR,03:12:09,HM National,52,Female,52,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56156,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
294,3229,NATALIA LINDY MASUI,03:12:11,HM National,53,Female,53,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56336,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
