Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
551,20689,Emmy Juniati,02:59:03,02:55:47,ALL AGES,124,Female,124,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68388,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
552,20762,Akhmad Zaenul,02:59:05,02:57:12,ALL AGES,428,Male,428,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68461,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
553,21432,Gregory Marcell,02:59:13,02:58:21,ALL AGES,429,Male,429,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69131,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
554,20552,I Putu Rizky Pratama Artha,02:59:17,02:55:49,ALL AGES,430,Male,430,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68251,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
555,20594,B Damar Suryo Laksono,02:59:18,02:58:53,ALL AGES,431,Male,431,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68293,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
556,20798,Sodikin,02:59:20,02:56:02,ALL AGES,432,Male,432,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68497,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
557,20460,Tjan Hartadi Suriadinata,02:59:33,02:57:21,ALL AGES,433,Male,433,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
558,21381,Rachmat A Abdoellah,02:59:38,02:59:20,ALL AGES,434,Male,434,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69080,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
559,21277,Salman Amin,02:59:39,02:59:24,ALL AGES,435,Male,435,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68976,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
560,21078,Rizki Pandu Permana,02:59:40,02:58:30,ALL AGES,436,Male,436,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68777,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
561,20559,Septiwati,02:59:44,02:57:31,ALL AGES,125,Female,125,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68258,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
562,20560,Monica Tedja,02:59:44,02:57:29,ALL AGES,126,Female,126,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
563,21407,Andreas Maryoto,02:59:45,02:57:03,ALL AGES,437,Male,437,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69106,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
564,20446,Zeno Butra,02:59:46,02:58:28,ALL AGES,438,Male,438,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68145,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
565,21276,Wahyu Gilang Gumelar,02:59:47,02:56:25,ALL AGES,439,Male,439,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68975,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
