Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
151,10115,Muhammad Yuslan,01:15:35,01:14:18,Male,135,Male,135,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77666,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
152,10214,Muhammad Hafni Rizal,01:15:42,01:15:09,Male,136,Male,136,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77765,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
153,10100,Yudha Adhi,01:15:45,01:15:22,Male,137,Male,137,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77651,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
154,10028,Bagus Irawan,01:15:45,01:15:23,Male,138,Male,138,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77579,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
155,10391,Arif Nur M W,01:15:47,01:15:19,Male,139,Male,139,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77942,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
156,10133,Arcita Hanjani,01:15:47,01:14:58,Female,17,Female,17,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77684,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
157,10176,Bambang Wibisono,01:15:57,01:14:36,Male,140,Male,140,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77727,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
158,10423,Kevin Febrian Wijaya,01:16:06,01:14:13,Male,141,Male,141,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77974,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
159,10170,Usman,01:16:15,01:14:30,Male,142,Male,142,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
160,10139,Hartojo,01:16:22,01:15:38,Male,143,Male,143,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77690,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
161,10382,Ikan Norma Ningrum,01:16:24,01:15:58,Female,18,Female,18,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77933,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
162,10231,Henoch Hendra Jaya Wibowo,01:16:28,01:15:23,Male,144,Male,144,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
163,10376,Bobby Anugrah Rachman,01:16:36,01:16:04,Male,145,Male,145,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77927,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
164,10273,Zaenal Abidin,01:16:39,01:14:07,Male,146,Male,146,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77824,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
165,10440,Christiana Maya,01:16:44,01:16:22,Female,19,Female,19,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
166,10108,Aditya Leonardy,01:16:47,01:15:45,Male,147,Male,147,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77659,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
167,10315,Romy Sofyan,01:16:50,01:16:12,Male,148,Male,148,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77866,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
168,10177,Boy Sumantomo,01:16:53,01:14:25,Male,149,Male,149,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77728,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
169,10197,Nur Fadhilah,01:17:12,01:16:38,Female,20,Female,20,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77748,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
170,10126,Andri Mukti,01:17:14,01:16:58,Male,150,Male,150,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
171,10257,Rendy Sumali,01:17:18,01:16:33,Male,151,Male,151,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77808,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
172,10406,Indah Sri Wahyuni,01:17:44,01:17:35,Female,21,Female,21,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77957,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
173,10264,Gunawan Halim,01:18:04,01:17:13,Male,152,Male,152,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77815,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
174,10161,Achmad Zulfikar,01:18:11,01:16:22,Male,153,Male,153,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77712,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
175,10267,Wahid Basir,01:18:19,01:17:28,Male,154,Male,154,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
176,10436,Irawan Saleh Wijaya,01:18:22,01:17:17,Male,155,Male,155,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77987,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
177,10021,Stevy Pidjath,01:18:26,01:18:01,Male,156,Male,156,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77572,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
178,10121,Andang Indariyono,01:18:29,01:16:22,Male,157,Male,157,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77672,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
179,10448,Retno Sawitri Listya,01:18:36,01:18:12,Female,22,Female,22,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77999,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
180,10288,Ichsan Adhi Muhtamar,01:18:36,01:17:25,Male,158,Male,158,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
181,10085,Neni Nurkhamidah,01:18:42,01:17:31,Female,23,Female,23,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77636,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
182,10266,Judhas Dwiyanto Widodo,01:18:44,01:17:28,Male,159,Male,159,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77817,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
183,10110,Arman Riyansyah,01:18:46,01:18:11,Male,160,Male,160,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77661,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
184,10027,Fransi Arsani,01:18:48,01:16:48,Male,161,Male,161,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77578,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
185,10046,Yessica Wijaya,01:18:54,01:17:43,Female,24,Female,24,,Semarang 10K,http://results.scorenow.co.id/Images/Clients/19723.png,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-42-1-77597,http://results.scorenow.co.id/results.aspx?CId=19723&RId=42
