Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 2,5",CP 2 KM 5,"CP 3 KM 7,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1401,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1402,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194417,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1403,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194418,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1404,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1405,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194420,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1406,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194421,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1407,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194422,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1408,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194423,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1409,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194424,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1410,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194425,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1411,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194426,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1412,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194427,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1413,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194428,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
