Pos,Race No,Name,Time,Category,Cat Pos,Gender,Country,race_name,race_large_logo,race_category,runner_id,race_link
251,3155,MUHAJIRIN,01:08:45,10K National,223,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
252,3410,AHMAD SYAHRIL,01:08:47,10K National,224,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12010,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
253,3137,THEDDY WIKASSA SE,01:08:47,10K National,225,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11739,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
254,3746,lutfi,01:08:52,10K National,226,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12346,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
255,3489,Rijal Arfad,01:08:55,10K National,227,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12089,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
256,3836,Muh Mahendra,01:09:01,10K National,228,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12436,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
257,3233,Agung HR,01:09:07,10K National,229,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
258,3023,Dedy Aryan,01:09:07,10K National,230,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11625,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
259,3680,RUSDI,01:09:08,10K National,231,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12280,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
260,3418,RIZA SALEH NATSIR,01:09:11,10K National,232,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12018,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
261,3120,Nike tandriani,01:09:14,10K National,29,Female,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
262,3523,DANIAL SATTAR,01:09:15,10K National,233,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12123,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
263,3691,ANDIK PUTRO WIBOWO,01:09:19,10K National,234,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12291,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
264,3121,M Lutfi,01:09:23,10K National,235,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11723,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
265,3306,Ferdianto dahlan,01:09:24,10K National,236,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
266,3068,RONALD NOPRIYANTA,01:09:27,10K National,237,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11670,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
267,3816,iriany salam,01:09:32,10K National,30,Female,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
268,3809,Muhammad Ridwan,01:09:32,10K National,238,Male,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-12409,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
269,3347,IMELDA THIONARTO,01:09:32,10K National,31,Female,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11947,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
270,3243,Anita,01:09:34,10K National,32,Female,Indonesia,Run Makassar Half Marathon 2019,https://images.racetec.net/results/racelogo/19723/19723_3001.jpg,10K National,http://results.scorenow.co.id/myresults.aspx?uid=19723-3001-3-11845,http://results.scorenow.co.id/results.aspx?CId=19723&RId=3001
