Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,CP 1 - KM 4,Pace,CP 2 - KM 8,Pace,Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
614,M5162,BANK MANDIRI TASPEN,01:26:33.853,NATIONAL,461,Male,473,00:35:01.573,9:07 min/km,00:31:58.587,8:33 min/km,00:18:07.213,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152027,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
615,M4010,ADYA PAMUNGKAS,01:26:34.307,NATIONAL,462,Male,474,00:33:08.423,8:33 min/km,00:33:15.823,8:26 min/km,00:19:02.553,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150875,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
616,P4348,HELLIZA SYAMSUL,01:26:34.897,NATIONAL,122,Female,132,00:32:18.517,8:37 min/km,00:33:10.060,8:27 min/km,00:18:53.397,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151213,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
617,P4144,ADERMA RASUANIATI,01:26:35.133,NATIONAL,123,Female,133,00:33:46.470,8:35 min/km,00:34:29.500,8:36 min/km,00:17:44.117,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151009,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
618,M5106,ARIS PRABOWO,01:26:35.253,NATIONAL,463,Male,475,00:33:52.613,8:57 min/km,00:32:01.937,8:28 min/km,00:18:44.320,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151971,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
619,M5175,AHMAD ROFIAN,01:26:36.310,NATIONAL,464,Male,476,00:29:04.457,7:52 min/km,00:37:28.507,8:37 min/km,00:17:38.740,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152040,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
620,P4813,HENI HERIYANI,01:26:37.257,NATIONAL,124,Female,134,00:31:42.440,8:20 min/km,00:33:46.697,8:23 min/km,00:19:26.847,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151678,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
621,M4016,TAMA NASUTION,01:26:38.177,NATIONAL,465,Male,477,00:35:36.727,9:16 min/km,00:31:12.530,8:32 min/km,00:18:18.453,8:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150881,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
622,P5045,MIRA KHAIRUNNISA,01:26:42.680,NATIONAL,125,Female,135,00:35:37.913,8:54 min/km,00:33:05.597,8:35 min/km,00:17:59.170,8:40 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151910,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
623,M5238,PRANATA ADIWIJAYA,01:26:44.557,NATIONAL,466,Male,478,00:35:14.723,8:49 min/km,00:33:10.457,8:33 min/km,00:18:15.620,8:40 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152094,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
624,M5313,FERNANDO,01:26:47.857,NATIONAL,467,Male,479,00:35:56.267,9:14 min/km,00:33:11.040,8:46 min/km,00:16:38.053,8:40 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152178,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
625,M4467,PHANG HENDRI SETIAWAN,01:26:49.240,NATIONAL,468,Male,480,00:34:09.760,8:48 min/km,00:33:44.720,8:37 min/km,00:17:51.737,8:40 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151332,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
626,M4067,SURYADHARMA HARI RESPATI,01:26:49.963,NATIONAL,469,Male,481,00:33:29.747,8:57 min/km,00:32:56.787,8:35 min/km,00:18:02.840,8:40 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150932,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
627,P4703,ANDI VANY ROHMADANI,01:26:53.873,NATIONAL,126,Female,136,00:33:17.463,8:29 min/km,,,01:26:53.873,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151568,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
628,5330,BSI 1,01:26:54.340,NATIONAL,5,Unknown,11,00:33:11.230,8:32 min/km,00:34:07.907,8:32 min/km,00:18:38.020,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152195,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
629,M5286,YUNUS MARS,01:26:55.393,NATIONAL,470,Male,482,00:33:27.460,8:31 min/km,00:34:19.903,8:33 min/km,00:18:29.763,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152142,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
630,P5285,VINCENTIA SHINDY UTAMI,01:26:55.440,NATIONAL,127,Female,137,00:28:56.993,7:23 min/km,00:38:49.600,8:33 min/km,00:18:29.863,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152141,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
631,M5284,CHARNOV ANDRIYANTO,01:26:55.457,NATIONAL,471,Male,483,00:33:27.637,8:31 min/km,00:34:19.097,8:33 min/km,00:18:30.043,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152140,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
632,M4810,TEGUH RISMANTO,01:26:57.017,NATIONAL,472,Male,484,00:33:44.200,8:39 min/km,00:34:51.130,8:41 min/km,00:17:28.433,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151675,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
633,P5249,DETI KARTIKA LISTYANI,01:26:59.050,NATIONAL,128,Female,138,00:35:13.730,9:00 min/km,00:33:06.143,8:38 min/km,00:17:50.357,8:41 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152105,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
634,P4200,SYLVIA KUSUMANINGRUM,01:27:00.313,NATIONAL,129,Female,139,00:34:11.857,8:39 min/km,00:33:51.213,8:33 min/km,00:18:30.067,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151065,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
635,M5141,BILY ARKAN,01:27:01.987,NATIONAL,473,Male,485,00:35:18.880,9:11 min/km,00:32:58.547,8:43 min/km,00:17:17.107,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152006,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
636,M4508,JOHANES BARUS,01:27:02.043,NATIONAL,474,Male,486,00:34:30.543,8:56 min/km,00:33:45.977,8:41 min/km,00:17:31.563,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151373,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
637,M4550,YUDO HERMAWAN,01:27:03.490,NATIONAL,475,Male,487,00:34:02.400,8:52 min/km,00:34:00.107,8:41 min/km,00:17:32.603,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
638,M4256,LUKMAN PRASETYO,01:27:04.210,NATIONAL,476,Male,488,00:29:32.063,7:26 min/km,00:35:59.617,8:13 min/km,00:21:17.010,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
639,P4169,FEBE S,01:27:04.677,NATIONAL,130,Female,140,00:33:55.623,9:01 min/km,00:32:38.310,8:35 min/km,00:18:20.190,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
640,M4063,ASMAN ROBY,01:27:04.703,NATIONAL,477,Male,489,00:33:56.720,9:01 min/km,00:32:39.883,8:35 min/km,00:18:18.670,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150928,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
641,P4833,ANASTASIA AYU KARTIKA ANINDITA,01:27:08.437,NATIONAL,131,Female,141,00:35:12.843,9:07 min/km,00:32:53.880,8:40 min/km,00:17:43.107,8:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151698,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
642,P4612,NATASHA FABIOLA SINAGA,01:27:11.383,NATIONAL,132,Female,142,00:34:49.113,8:46 min/km,00:33:28.743,8:34 min/km,00:18:37.603,8:43 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151477,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
643,M4752,DHIMAS SAMPURNO,01:27:16.167,NATIONAL,478,Male,490,00:29:24.047,7:40 min/km,00:37:25.010,8:31 min/km,00:19:07.503,8:43 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151617,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
644,P4174,LESNA YUDA MARTIKA,01:27:27.497,NATIONAL,133,Female,143,00:34:05.737,8:58 min/km,00:33:13.467,8:38 min/km,00:18:18.997,8:44 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151039,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
645,M4402,DEDEN SAPTA KURNIAWAN,01:27:30.703,NATIONAL,479,Male,491,00:33:41.090,8:38 min/km,00:34:25.927,8:37 min/km,00:18:30.373,8:45 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151267,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
646,M4862,KURDI RAHMAN,01:27:36.083,NATIONAL,480,Male,492,00:33:20.990,8:44 min/km,00:34:20.663,8:40 min/km,00:18:15.553,8:45 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151727,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
647,P4025,YANUARTI RETNANINGRUM,01:27:39.203,NATIONAL,134,Female,144,00:33:29.117,8:57 min/km,00:32:52.280,8:35 min/km,00:18:56.573,8:45 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150890,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
648,P4198,NOERMA HIDAJATI,01:27:40.047,NATIONAL,135,Female,145,00:34:38.213,8:40 min/km,00:34:15.810,8:37 min/km,00:18:40.367,8:46 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151063,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
649,M5155,RUDY MINTHARAGA,01:27:40.703,NATIONAL,481,Male,493,00:26:31.783,9:09 min/km,00:29:53.003,8:18 min/km,00:21:11.237,8:46 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152020,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
650,P4391,ARDHIAN ANGGITA,01:27:47.757,NATIONAL,136,Female,146,00:31:19.213,7:50 min/km,00:36:20.570,8:27 min/km,00:20:04.483,8:46 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151256,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
