Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
451,20621,Henny Limarga,02:53:21,02:49:38,ALL AGES,89,Female,89,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68320,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
452,20596,Karina Dwirespati,02:53:21,02:49:39,ALL AGES,90,Female,90,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68295,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
453,21388,Esmiralda Gultom,02:53:21,02:49:38,ALL AGES,91,Female,91,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69087,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
454,20366,Bayu Kusuma,02:53:28,02:53:00,ALL AGES,363,Male,363,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68065,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
455,20985,Rivaldy Putmawarto,02:53:31,02:52:04,ALL AGES,364,Male,364,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68684,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
456,20564,Stefanus Setiawan Hananto Pramono,02:53:39,02:51:41,ALL AGES,365,Male,365,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68263,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
457,21119,Parwirtri Listiana,02:53:39,02:51:42,ALL AGES,92,Female,92,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
458,21150,Yusticia Rakhmawati,02:53:46,02:52:05,ALL AGES,93,Female,93,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
459,20009,Wandi Indriawan,02:53:46,02:53:24,ALL AGES,366,Male,366,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67708,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
460,21071,Alvama Pattiserlihun,02:53:51,02:53:32,ALL AGES,367,Male,367,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68770,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
461,20897,Clemens Susilo,02:53:54,02:53:15,ALL AGES,368,Male,368,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
462,20995,Nuruddin Yahya,02:53:58,02:52:00,ALL AGES,369,Male,369,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68694,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
463,20400,Riani Sagit,02:54:01,02:50:38,ALL AGES,94,Female,94,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68099,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
464,20579,Calvin Hyes Budianto,02:54:03,02:52:20,ALL AGES,370,Male,370,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
465,21304,Siti Atikah,02:54:04,02:52:31,ALL AGES,95,Female,95,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69003,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
466,20195,Tommy Utomo,02:54:05,02:51:22,ALL AGES,371,Male,371,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67894,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
467,21057,Anthony Hutama Gasali,02:54:05,02:52:53,ALL AGES,372,Male,372,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68756,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
468,21056,Nikko Hermawan,02:54:11,02:50:53,ALL AGES,373,Male,373,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
469,20006,Pangambe Wardana,02:54:21,02:52:04,ALL AGES,374,Male,374,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67705,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
470,21442,Rachmawati Chandraningrum,02:54:30,02:53:45,ALL AGES,96,Female,96,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69141,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
471,20101,Yudha Prasetia Subakti,02:54:30,02:51:08,ALL AGES,375,Male,375,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-67800,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
472,21158,Anastasia Rosy,02:54:31,02:53:53,ALL AGES,97,Female,97,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
473,20929,Reynan Gustadilova,02:54:36,02:53:36,ALL AGES,376,Male,376,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68628,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
474,20634,Elly Susanti,02:54:37,02:53:55,ALL AGES,98,Female,98,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68333,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
475,20635,Ardiyanto Dahjan,02:54:37,02:53:56,ALL AGES,377,Male,377,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
476,21359,Maria Yanti Djohan,02:54:38,02:54:19,ALL AGES,99,Female,99,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-69058,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
477,21023,Febri Mailan,02:54:38,02:54:10,ALL AGES,378,Male,378,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
478,20915,Geza Arido Evalta Cahya,02:54:41,02:52:06,ALL AGES,379,Male,379,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Half Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-3-68614,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
