Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 2,5",CP 2 KM 5,"CP 3 KM 7,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
661,M 0852,adrenalin elroy,01:16:59,Male,515,Indonesia,00:00:12,00:17:20,00:18:54,00:20:24,00:20:06,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193867,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
662,M 0169,Muhammad Aldo Satria Yuda,01:17:02,Male,516,Indonesia,00:02:05,00:08:25,00:27:05,00:18:31,00:20:54,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196250,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
663,F 0286,Agnes Leonardi,01:17:04,Female,139,Indonesia,00:00:53,00:08:54,00:27:22,00:19:28,00:20:24,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196367,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
664,M 0204,Achmad S Almuminin,01:17:05,Male,517,Indonesia,00:01:17,00:08:11,00:27:30,00:19:17,00:20:48,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196285,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
665,M 0026,Redy Syauqi,01:17:05,Male,518,Indonesia,00:01:08,00:09:05,00:26:50,00:19:15,00:20:45,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196107,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
666,M 0504,Elwan Hafwan Hadiwijaya,01:17:05,Male,519,Indonesia,00:01:04,00:17:46,00:18:11,00:19:19,00:20:43,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196585,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
667,F 1201,Suci Putrining Ratih,01:17:09,Female,140,Indonesia,00:00:56,00:19:05,00:18:39,00:18:47,00:19:39,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194216,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
668,M 1205,arief budi prasetio,01:17:11,Male,520,Indonesia,00:01:19,00:18:45,00:18:29,00:18:51,00:19:45,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194220,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
669,F 1202,ninik tri lestari,01:17:13,Female,141,Indonesia,00:01:22,00:18:47,00:18:21,00:18:59,00:19:43,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194217,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
670,M 0832,Benny Irawan,01:17:15,Male,521,Indonesia,00:00:00,00:18:06,00:20:09,00:19:31,00:19:27,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193847,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
671,M 0644,Saiful Bahri,01:17:16,Male,522,Indonesia,00:00:28,00:09:34,00:30:23,00:18:25,00:18:24,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196725,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
672,F 0368,INDAH MAHANANI,01:17:20,Female,142,Indonesia,00:00:47,00:18:13,00:18:32,00:19:20,00:20:26,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196449,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
673,M 0363,Bayu Ragil,01:17:23,Male,523,Indonesia,00:00:28,00:19:11,00:19:38,00:18:27,00:19:37,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196444,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
674,F 0185,Nur Rukiati,01:17:24,Female,143,Indonesia,00:00:20,00:07:49,00:29:40,00:19:05,00:20:29,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196266,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
675,M 0102,Michael Marchiano,01:17:26,Male,524,Indonesia,00:00:37,00:12:55,00:29:30,00:16:58,00:17:23,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196183,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
676,M 1060,Raynhard Takkas Manahan Simamora,01:17:27,Male,525,Indonesia,00:00:04,00:18:23,00:19:25,00:19:22,00:20:12,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194075,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
677,M 1224,Muklis Maulana,01:17:30,Male,526,Indonesia,01:17:32,,00:31:47,00:22:11,00:23:31,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
678,F 0278,Fifi Yuliansi,01:17:32,Female,144,Indonesia,01:17:33,-00:51:15,00:20:48,00:14:51,00:15:33,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196359,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
679,M 0470,M Arya Rafif,01:17:33,Male,527,Indonesia,00:01:24,00:18:44,00:19:09,00:20:03,00:18:11,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
680,F 0841,Meliana Srf,01:17:36,Female,145,Indonesia,00:00:51,00:09:05,00:29:07,00:19:19,00:19:11,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193856,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
681,F 0256,Aulia Mutiarani,01:17:36,Female,146,Indonesia,00:00:37,00:09:01,00:28:17,00:19:15,00:20:24,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196337,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
682,M 0862,Nico Nico,01:17:37,Male,528,Indonesia,00:00:54,00:09:04,00:29:08,00:19:22,00:19:06,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193877,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
683,M 0119,Hadid Tedji,01:17:37,Male,529,Indonesia,00:00:33,00:09:06,00:28:18,00:19:14,00:20:24,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196200,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
684,M 0464,Praya Arie Indrayana,01:17:38,Male,530,Indonesia,00:01:23,00:18:44,00:19:08,00:20:06,00:18:14,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196545,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
685,M 1263,Respati Ardi,01:17:40,Male,531,Indonesia,00:01:45,00:20:20,00:19:45,00:18:39,00:17:08,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
686,M 0602,Femmy Patty,01:17:40,Male,532,Indonesia,00:00:20,00:19:08,00:19:12,00:19:44,00:19:15,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196683,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
687,F 1059,Melissa Caroline Stephanie,01:17:41,Female,147,Indonesia,00:00:03,00:18:24,00:19:24,00:19:21,00:20:27,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194074,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
688,F 1266,Armia Rokhima,01:17:43,Female,148,Indonesia,00:00:15,00:17:35,00:19:38,00:19:34,00:20:39,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194281,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
689,M 0816,Isnandi Nursetiyo,01:17:44,Male,533,Indonesia,00:01:25,00:09:16,00:28:34,00:18:54,00:19:33,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193831,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
690,M 0454,Ahmad Ghifari Saputra,01:17:44,Male,534,Indonesia,00:01:20,00:10:13,00:30:17,00:18:38,00:17:14,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196535,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
691,F 0334,Eriwaty Yuliana,01:17:47,Female,149,Indonesia,00:01:06,00:18:47,00:18:42,00:19:34,00:19:35,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
692,M 0156,Miranda Krismany Suharta,01:17:47,Male,535,Indonesia,00:00:25,00:09:10,00:30:43,00:19:42,00:17:45,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196237,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
693,M 1106,Fadila Bester Leksikawan,01:17:48,Male,536,Indonesia,00:00:07,00:17:56,00:19:24,00:21:21,00:18:58,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
694,F 1189,Patrice Damayanti Santoso,01:17:52,Female,150,Indonesia,00:01:20,00:08:25,00:29:35,00:19:19,00:19:11,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194204,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
695,M 0969,IKHWAN BAYANGKARA,01:17:56,Male,537,Indonesia,00:01:26,00:08:19,00:29:01,00:20:20,00:18:47,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193984,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
696,M 0639,Tommy Al Capone,01:18:00,Male,538,Indonesia,00:00:36,00:08:37,00:28:26,00:19:45,00:20:34,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
697,F 0645,Cindy Valensia,01:18:00,Female,151,Indonesia,00:00:34,00:08:39,00:28:26,00:19:45,00:20:34,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196726,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
698,M 0636,Ervan Adiwidjaja,01:18:00,Male,539,Indonesia,00:00:38,00:19:18,00:19:21,00:19:02,00:19:39,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196717,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
699,M 0583,Darumaya Darumaya,01:18:03,Male,540,Indonesia,00:00:04,00:08:08,00:27:55,00:21:58,00:19:57,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196664,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
700,F 0626,Femma Suryani Octavyantinah,01:18:03,Female,152,Indonesia,00:00:02,00:17:40,00:18:24,00:21:58,00:19:57,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196707,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
