Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 2,CP 2 - Km 6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
201,E4205,Gregorius Adi Trianto,00:58:00,National,102,Male,156,Indonesia,00:00:02,00:10:43,00:22:35,00:24:39,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-212065,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
202,E2069,Riky Rusdianto,00:58:00,National,103,Male,157,Indonesia,00:00:11,00:11:30,00:22:03,00:24:15,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-209934,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
203,E2064,Rifkhy Fauzan,00:58:02,National,104,Male,158,Indonesia,00:00:05,00:11:38,00:21:43,00:24:35,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-209929,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
204,F3929,Elmi Rahmiyati,00:58:04,National,18,Female,42,Indonesia,00:00:59,00:10:41,00:21:38,00:24:43,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211789,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
205,G3935,Roy Bahren Siregar,00:58:06,Master,45,Male,159,Indonesia,00:00:59,00:11:45,00:22:08,00:23:12,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
206,F3759,Nufia Nugraini,00:58:11,National,19,Female,43,Indonesia,00:00:02,00:11:08,00:22:11,00:24:49,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211619,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
207,H3848,Yuliana Thamrin,00:58:14,Master,15,Female,44,Indonesia,00:01:20,00:11:30,00:21:30,00:23:53,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211708,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
208,E4124,Subhan Aminullah,00:58:20,National,105,Male,160,Indonesia,00:01:33,00:12:04,00:22:07,00:22:35,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211984,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
209,E2334,Willy Martines Sayoga,00:58:20,National,106,Male,161,Indonesia,00:01:39,00:12:24,00:21:25,00:22:51,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210199,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
210,E3237,Rievan Valenteo,00:58:21,National,107,Male,162,Indonesia,00:00:02,00:11:07,00:22:19,00:24:52,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211097,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
