Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
2401,H20154,Francesco Satria Yudhistira Huring,02:51:16,National,1819,Male,1831,Indonesia,00:01:39,00:41:36,00:35:25,00:21:45,00:16:17,00:14:28,00:21:25,00:18:38,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200161,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2402,H22876,Herlay Yudha Padma Hendra Tampi,02:51:17,National,1820,Male,1832,Indonesia,00:01:47,00:36:08,00:37:13,00:23:12,00:20:01,00:17:16,00:23:23,00:12:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202882,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2403,H20540,Teguh Suhiko,02:51:17,National,1821,Male,1833,Indonesia,00:01:04,00:37:54,00:35:16,00:21:06,00:19:43,00:18:29,00:24:44,00:12:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2404,K21033,Maurina Molek Ganggalarasati,02:51:18,National,562,Female,571,Indonesia,00:04:23,00:37:41,00:36:30,00:20:09,00:18:28,00:18:34,00:23:18,00:12:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201039,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2405,H22617,M Khusnul Khidad,02:51:21,National,1822,Male,1834,Indonesia,00:04:54,00:44:32,00:51:35,00:31:26,,,,02:51:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202623,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2406,K20147,Esty Hutami Dewi Lubis,02:51:22,National,563,Female,572,Indonesia,00:03:22,00:47:04,00:52:14,00:29:25,,,,02:51:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200154,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2407,K21650,Fettyfitriyanti,02:51:22,National,564,Female,573,Indonesia,00:03:24,00:47:06,00:52:46,00:28:49,,,,02:51:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201656,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2408,K22733,Pinta Uli Silalahi,02:51:23,National,565,Female,574,Indonesia,00:03:43,00:39:45,00:36:22,00:21:56,00:18:28,00:17:25,00:21:59,00:11:41,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202739,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2409,H22311,Jaka Sembiring,02:51:23,National,1823,Male,1835,Indonesia,00:02:37,00:39:36,00:36:22,00:20:51,00:18:16,00:17:25,00:23:09,00:13:04,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202317,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
2410,H22322,Daryono,02:51:23,National,1824,Male,1836,Indonesia,00:03:29,00:37:57,00:37:23,00:20:59,00:18:08,00:16:51,00:22:49,00:13:44,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202328,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
