Pos,Bib No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
1,A10162,Kiprop Tonui,02:26:20,02:26:19,Open,1,Male,1,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28043,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
2,A10160,Kennedy Kiproo Lilan,02:26:40,02:26:38,Open,2,Male,2,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28041,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
3,A10140,Cosmas Matolo,02:26:45,02:26:44,Open,3,Male,3,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28021,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
4,A10229,Tallam James Cherutich,02:27:33,02:27:31,Open,4,Male,4,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28110,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
5,A10189,Geoffrey Birgen,02:28:28,02:28:26,Open,5,Male,5,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28070,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
6,A10239,Elisha Kiprotich Sawe,02:28:52,02:28:50,Open,6,Male,6,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28120,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
7,A10240,Joseph Mutinda,02:30:08,02:30:06,Open,7,Male,7,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
8,A10199,Tuei Hosea Kiplagat,02:30:21,02:30:20,Open,8,Male,8,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28080,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
9,A10180,Benson Oloisung A,02:31:47,02:31:46,Open,9,Male,9,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28061,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
10,C40170,Hamdan Syafril Sayuti,02:39:40,02:39:40,Closed,1,Male,10,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31712,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
11,C40101,Asma Bara,02:40:47,02:40:47,Closed,2,Male,11,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31643,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
12,C40133,Rudi Febriade,02:41:18,02:41:18,Closed,3,Male,12,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31675,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
13,C40030,Eldak Kafolamau,02:41:49,02:41:47,Closed,4,Male,13,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31572,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
14,C40221,Lamek Yunias Banu,02:43:04,02:43:02,Closed,5,Male,14,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31763,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
15,B10151,Elizabeth Rumokol Chekanan,02:43:14,02:43:12,Open,1,Female,1,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28032,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
16,B10154,Peninah Jepkoech,02:44:29,02:44:29,Open,2,Female,2,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
17,B10185,Chemutai Immaculate,02:46:21,02:46:20,Open,3,Female,3,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28066,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
18,B10197,Bundotich Pamela Chepkoech,02:51:19,02:51:18,Open,4,Female,4,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28078,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
19,C40266,Nicolas Albinus Sila,02:59:32,02:59:30,Closed,6,Male,15,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31808,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
20,B10178,Eileen Korir,03:01:46,03:01:45,Open,5,Female,5,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
21,C40338,Sugiarto,03:04:15,03:04:13,Closed,7,Male,16,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31880,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
22,E40286,Suyono,03:05:24,03:05:24,Master Closed,1,Male,17,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31828,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
23,E40081,Heri Poriono,03:06:12,03:06:12,Master Closed,2,Male,18,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31623,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
24,E40131,Abdul Manan,03:08:24,03:08:23,Master Closed,3,Male,19,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
25,D40370,Olivia Sadi,03:10:42,03:10:42,Closed,1,Female,6,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31912,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
26,D40357,Irma Handayani,03:10:42,03:10:42,Closed,2,Female,7,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31899,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
27,E40269,Rudi Iskandar,03:25:03,03:25:01,Master Closed,4,Male,20,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31811,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
28,E40348,Siswo Miyarso,03:25:45,03:25:44,Master Closed,5,Male,21,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31890,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
29,A10203,Gary Maxwell Baker,03:25:50,03:25:44,Open,10,Male,22,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28084,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
30,D40173,Maya,03:27:09,03:27:08,Closed,3,Female,8,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31715,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
31,C40377,Ari Iskandar,03:28:36,03:28:33,Closed,8,Male,23,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31919,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
32,C40181,Taufiq Januar,03:29:30,03:29:27,Closed,9,Male,24,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31723,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
33,D40171,Juni Ramayani,03:32:47,03:32:47,Closed,4,Female,9,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31713,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
34,C40333,Sobiri Haerudin,03:36:41,03:36:38,Closed,10,Male,25,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31875,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
35,A10153,Andre Schmitz Portillha,03:37:15,03:37:00,Open,11,Male,26,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
36,E40226,Wahab,03:37:16,03:37:15,Master Closed,6,Male,27,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31768,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
37,E40082,Kacung,03:38:46,03:38:44,Master Closed,7,Male,28,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31624,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
38,C40373,Inarotul Carifah,03:38:53,03:38:52,Closed,5,Female,10,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
39,E40400,Luxen Yatindas,03:40:38,03:40:37,Master Closed,8,Male,29,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
40,E40020,Hartono,03:40:48,03:40:46,Master Closed,9,Male,30,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31562,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
41,F40080,Helda Napitupulu,03:41:02,03:41:02,Master Closed,1,Female,11,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31622,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
42,D40347,Rumini,03:41:25,03:41:25,Closed,6,Female,12,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31889,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
43,F40091,Siti Muawanah,03:41:45,03:41:45,Master Closed,2,Female,13,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31633,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
44,C40135,Sudiar,03:42:01,03:41:59,Closed,11,Male,31,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
45,C40034,Margono,03:44:48,03:44:47,Closed,12,Male,32,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31576,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
46,D40386,Osidah Widawati,03:44:58,03:44:58,Closed,7,Female,14,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31927,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
47,A10105,Hideki Tomioka,03:45:35,03:45:33,Open,12,Male,33,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27986,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
48,F40062,Darwati,03:47:20,03:47:20,Master Closed,3,Female,15,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31604,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
49,C40393,Hadi Nur Ehsan,03:51:07,03:51:06,Closed,13,Male,34,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31934,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
50,A10236,Florian Holm,03:51:24,03:51:09,Open,13,Male,35,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28117,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
