Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
51,30721,Diana Bunawan,01:04:40,01:04:28,ALL AGES,12,Female,12,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69930,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
52,30884,Emar Sumardi,01:05:10,01:05:06,ALL AGES,40,Male,40,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70093,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
53,30655,Valdy Gosal,01:05:24,01:05:15,ALL AGES,41,Male,41,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69864,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
54,30093,Andi Kismawanto,01:05:35,01:05:13,ALL AGES,42,Male,42,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69302,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
55,30746,Wisco Zindho Mulawarman,01:05:40,01:05:39,ALL AGES,43,Male,43,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
56,30773,Warsit,01:05:50,01:05:48,ALL AGES,44,Male,44,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69982,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
57,30744,Yunendar Aryo Handoko,01:05:52,01:03:41,ALL AGES,45,Male,45,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69953,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
58,30583,Sefrina Cicilia,01:05:57,01:04:01,ALL AGES,13,Female,13,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
59,30812,Muhamad Maslak,01:06:20,01:06:13,ALL AGES,46,Male,46,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70021,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
60,30588,Ahmad Rifai,01:06:22,01:05:54,ALL AGES,47,Male,47,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69797,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
61,30370,Steven Kristanto Gunawan,01:06:28,01:04:02,ALL AGES,48,Male,48,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69579,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
62,30235,MuhRaihan Muzakki,01:06:28,01:06:22,ALL AGES,49,Male,49,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69444,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
63,30431,Nur Budi Susanto,01:06:33,01:04:42,ALL AGES,50,Male,50,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69640,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
64,30410,Dadik Subagiyo,01:06:34,01:05:28,ALL AGES,51,Male,51,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69619,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
