Pos,Race No,Name,Time,Finish,race_name,race_large_logo,race_category,runner_id,race_link
266,2344,Kartika Ratna Arumna,01:19:43,01:19:43,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
267,2221,Retna Ariany,01:19:47,01:19:47,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132766,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
268,1501,Ionie Handayani,01:19:57,01:19:57,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
269,1479,Dewanti Wardhani,01:20:01,01:20:01,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132394,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
270,1436,Wahyu Kurniasih,01:20:02,01:20:02,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132351,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
271,1035,Djiu Tjhui Tjhui,01:20:09,01:20:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132147,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
272,1435,Puan Dinar,01:20:09,01:20:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132350,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
273,2251,Desi Tri Wahyuni,01:20:09,01:20:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
274,2099,Inneke Rizky,01:20:19,01:20:19,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132649,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
275,1389,Aprilla Armanthi,01:20:19,01:20:19,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132306,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
276,1345,Rahma Juardi,01:20:28,01:20:28,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132262,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
277,1446,Rully Wulandari,01:20:28,01:20:28,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132361,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
278,1098,Chintya Anugrah Suhendra,01:20:35,01:20:35,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132210,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
279,1457,Yasmine Kristanti,01:20:38,01:20:38,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132372,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
280,1654,Ida Rohana,01:20:41,01:20:41,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
281,2358,Indah Sari Siregar,01:20:42,01:20:42,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132902,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
282,1340,Puri Pratomo,01:20:43,01:20:43,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132257,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
283,1431,Merryana Sastra,01:20:44,01:20:44,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132346,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
284,1549,Ery H Zulkifli,01:20:44,01:20:44,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132463,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
285,1094,Adrina Puspita Raras,01:20:46,01:20:46,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132206,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
286,2185,Ranita Terroe,01:20:50,01:20:50,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132732,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
287,1551,Amanda Tiza Wiganti,01:20:56,01:20:56,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132465,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
288,2459,Lenny Kumalasari,01:21:04,01:21:04,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132990,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
289,2230,Suci Marlina,01:21:09,01:21:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132775,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
290,2217,Melyani Melyani,01:21:09,01:21:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132762,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
291,1365,Calista Jesslyn,01:21:13,01:21:13,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132282,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
292,2332,Elex Tio,01:21:13,01:21:13,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132876,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
293,1671,Denik Haryani,01:21:14,01:21:14,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132554,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
294,1037,Dwi Retno Palupi,01:21:17,01:21:17,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132149,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
295,2276,Nadia Miladia,01:21:19,01:21:19,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132820,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
296,2226,Zandra Yuliarosa,01:21:22,01:21:22,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132771,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
297,2155,Esty Lubis,01:21:25,01:21:25,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132703,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
298,1367,Ade Fitri,01:21:28,01:21:28,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
299,2274,Dewi Monica Siregar,01:21:38,01:21:38,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
300,2016,Btari Rahma,01:21:44,01:21:44,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132584,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
