Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,KM 15,KM 18,"KM 21,1",KM 25,KM 30,KM 35,"KM 40,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
25,B10519,Nurul Qomar,03:05:26,National,9,Male,21,Indonesia,00:00:03,00:20:45,00:20:49,00:21:22,00:12:43,00:13:22,00:16:29,00:21:46,00:23:03,00:26:01,00:08:57,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198825,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
26,54,MERCY TOO,03:07:13,Overall,2,Female,5,Kenya,00:00:02,00:19:47,00:20:24,00:20:33,00:12:54,00:14:04,00:17:53,00:23:21,00:24:22,00:26:27,00:07:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-208984,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
27,56,IRMA HANDAYANI,03:07:41,Top 5 National,1,Female,6,Indonesia,00:00:01,00:23:12,00:22:43,00:22:57,00:13:17,00:13:37,00:16:45,00:21:53,00:22:03,00:24:11,00:06:57,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-208986,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
28,C10968,Sutomo,03:09:12,Master,4,Male,22,Indonesia,00:00:02,00:21:20,00:21:18,00:21:52,00:13:09,00:13:54,00:17:34,00:23:21,00:23:38,00:25:54,00:07:06,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199274,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
29,B11556,Taofik Hidayat,03:09:25,National,10,Male,23,Indonesia,00:00:01,00:20:16,00:20:41,00:22:15,00:13:48,00:14:34,00:18:34,00:24:02,00:23:08,00:25:00,00:07:02,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
30,55,PRETTY SIHITE,03:09:40,Top 5 National,2,Female,7,Indonesia,00:00:01,00:23:10,00:22:46,00:22:57,00:13:17,00:13:37,00:16:46,00:22:16,00:22:38,00:24:54,00:07:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-208985,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
31,B11557,M Yusuf Aprian,03:10:11,National,11,Male,24,Indonesia,00:00:01,00:20:16,00:20:05,00:20:23,00:12:17,00:13:27,00:17:15,00:23:31,00:24:33,00:30:19,00:08:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
32,B10896,Hamda Df,03:13:20,National,12,Male,25,Indonesia,00:00:01,00:20:20,00:20:22,00:20:46,00:12:21,00:12:58,00:18:10,00:24:26,00:25:17,00:29:08,00:09:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199202,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
33,B11158,Rafi Ahmad Fernanda,03:14:44,National,13,Male,26,Indonesia,00:00:01,00:19:13,00:19:20,00:20:52,00:12:40,00:13:19,00:17:31,00:23:50,00:25:27,00:33:33,00:08:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199464,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
34,B11160,Ari Masrudi,03:15:19,National,14,Male,27,Indonesia,00:00:05,00:22:55,00:22:06,00:22:36,00:13:00,00:13:49,00:16:45,00:21:56,00:23:18,00:31:27,00:07:16,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199466,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
35,B11555,Arief Wismoyono,03:19:00,National,15,Male,28,Indonesia,00:00:03,00:23:11,00:22:13,00:22:17,00:13:44,00:14:24,00:17:45,00:24:54,00:25:30,00:27:28,00:07:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
36,58,ANJELLIKA BR GINTING,03:20:34,Top 5 National,3,Female,8,Indonesia,00:00:01,00:23:13,00:22:44,00:23:07,00:13:47,00:14:29,00:18:02,00:24:13,00:24:58,00:27:54,00:08:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-208988,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
37,C10860,Budi Cahyono,03:20:42,Master,5,Male,29,Indonesia,00:00:02,00:23:09,00:22:42,00:22:59,00:13:33,00:14:36,00:18:24,00:24:00,00:24:38,00:28:16,00:08:17,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199166,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
38,B11536,Wilson Marpaung,03:20:43,National,16,Male,30,Indonesia,00:00:02,00:23:09,00:22:42,00:23:01,00:13:33,00:14:36,00:18:25,00:24:00,00:24:40,00:28:15,00:08:17,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199842,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
39,C10100,Lukas Tanusanjaya,03:21:02,Master,6,Male,31,Indonesia,00:00:10,00:22:11,00:21:47,00:22:46,00:13:37,00:14:12,00:18:08,00:24:26,00:26:15,00:29:16,00:08:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198406,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
40,C10820,Adiwijaya130378,03:21:14,Master,7,Male,32,Indonesia,00:01:46,00:40:35,00:37:15,00:46:18,00:31:48,,,,,,03:21:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199126,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
41,C11489,Rusdyanto,03:24:27,Master,8,Male,33,Indonesia,00:00:04,00:22:33,00:22:13,00:23:27,00:14:36,00:15:50,00:19:18,00:26:01,00:25:18,00:26:44,00:08:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
42,B10609,Irwan Cendikiawan,03:24:47,National,17,Male,34,Indonesia,00:00:03,00:22:58,00:22:29,00:23:22,00:13:36,00:14:18,00:18:21,00:24:23,00:27:45,00:29:29,00:07:58,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
43,B11551,Azwar,03:24:48,National,18,Male,35,Indonesia,00:00:03,00:22:58,00:22:29,00:23:21,00:13:37,00:14:18,00:18:21,00:24:22,00:27:49,00:29:27,00:07:58,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
44,B11442,Nurkholik,03:24:51,National,19,Male,36,Indonesia,00:00:03,00:23:33,00:22:48,00:23:41,00:13:47,00:14:34,00:18:13,00:24:30,00:25:53,00:29:43,00:08:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199748,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
45,C11128,Iqbal Nalendra Wirasta,03:25:14,Master,9,Male,37,Indonesia,,,,,,,,,,,03:25:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199434,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
46,B11188,Widhi Arsyadi,03:26:08,National,20,Male,38,Indonesia,,01:13:23,00:59:03,,02:50:51,,,,,03:13:57,00:12:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199494,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
47,B10043,Parvez Yousoff,03:27:45,National,21,Male,39,Indonesia,00:00:04,00:22:43,00:22:19,00:23:17,00:14:03,00:14:53,00:18:47,00:24:43,00:26:29,00:33:03,00:07:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
48,B10837,Mustafid Amna,03:28:07,National,22,Male,40,Indonesia,00:00:04,00:25:10,00:23:56,00:24:36,00:14:45,00:15:01,00:18:48,00:24:09,00:24:55,00:28:24,00:08:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199143,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
49,16,HAMDAN SYAFRIL SAYUTI,03:29:40,National,23,Male,41,Indonesia,00:00:01,00:18:11,00:17:57,00:18:38,00:11:12,00:11:56,00:14:59,,,,03:29:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-208973,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
50,20,SUWANDI,03:29:50,National,24,Male,42,Indonesia,00:00:00,00:18:03,00:17:58,00:18:58,00:11:58,00:13:02,00:16:46,,,,03:29:50,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-208977,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
