Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
751,K24320,Olivia Tommy Putri,02:16:41,National,91,Female,97,Indonesia,00:00:47,00:32:23,00:30:13,00:16:54,00:14:56,00:13:38,00:17:43,00:10:03,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204325,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
752,H23975,Galih Tribawono,02:16:43,National,648,Male,655,Indonesia,00:05:57,00:32:10,00:28:28,00:15:25,00:13:45,00:12:52,00:17:22,00:10:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203981,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
753,H20261,Sigit Diantoro,02:16:45,National,649,Male,656,Indonesia,00:00:54,00:28:55,00:28:35,00:15:48,00:14:12,00:13:54,00:20:47,00:13:37,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200268,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
754,H21074,Andar Suptianto,02:16:48,National,650,Male,657,Indonesia,00:00:40,00:29:45,00:28:29,00:15:58,00:17:33,00:14:59,00:19:09,00:10:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201080,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
755,H20052,Ridwanisyaluthfi,02:16:54,National,651,Male,658,Indonesia,00:01:21,00:31:35,00:30:04,00:16:22,00:14:36,00:13:42,00:18:33,00:10:38,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
756,H20322,Arif Makhfudiharto,02:16:55,National,652,Male,659,Indonesia,00:01:14,00:32:12,00:30:16,00:16:37,00:14:53,00:13:22,00:18:01,00:10:16,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200329,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
757,H23114,Anggada,02:16:55,National,653,Male,660,Indonesia,00:01:16,00:32:10,00:30:15,00:16:38,00:14:53,00:13:22,00:18:02,00:10:16,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203120,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
758,H22006,Ivan Ferlanda Hanyka,02:16:56,National,654,Male,661,Indonesia,00:01:15,00:32:11,00:30:16,00:16:37,00:14:53,00:13:22,00:18:02,00:10:16,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202012,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
759,H21279,Jimmy Ray,02:16:57,National,655,Male,662,Indonesia,00:00:42,00:33:40,00:31:44,00:17:08,00:15:44,00:12:51,00:16:04,00:08:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201285,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
760,H24117,Ardian Ramerta,02:17:03,National,656,Male,663,Indonesia,00:03:30,00:33:28,00:28:30,00:15:29,00:14:18,00:13:01,00:18:33,00:10:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204122,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
761,H22391,Karolus Baromeus Galuh Kresna Allan Nendra,02:17:08,National,657,Male,664,Indonesia,00:01:07,00:27:37,00:28:35,00:17:53,00:14:44,00:14:43,00:19:49,00:12:36,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202397,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
762,K22833,Fransisca Yaniarsih,02:17:09,National,92,Female,98,Indonesia,00:01:00,00:31:50,00:30:15,00:17:10,00:14:59,00:14:41,00:17:10,00:09:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
763,H20776,Abdul Halim Luthfi,02:17:13,National,658,Male,665,Indonesia,00:04:42,00:33:15,00:29:07,00:16:13,00:14:38,00:12:18,00:16:44,00:10:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
