Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
101,1189,Eka Dharma,03:20:54,Male,91,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5130,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
102,1387,Syamemeliana Ruslan,03:21:01,Female,11,Malaysia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5328,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
103,1413,Willy Wiratama,03:23:07,Male,92,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5354,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
104,1266,Krisna Darmasunu,03:23:09,Male,93,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5207,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
105,1425,Yuli Trisetiyono,03:23:20,Male,94,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5366,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
106,1245,Iskandar Iskandar,03:26:56,Male,95,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5186,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
107,1283,Mariani Anie,03:27:17,Female,12,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5224,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
108,1478,Rebecca Reed,03:27:51,Female,13,United States,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
109,1127,Alwi Candra,03:31:06,Male,96,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
110,1205,Fransenli Sutiono,03:31:07,Male,97,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
111,1173,Dedy Imanuel,03:31:29,Male,98,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5114,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
112,1395,Thio Erwin Thionardy,03:33:27,Male,99,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5336,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
