Pos,Bib No,Name,Time,KM5.09,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1372,Noorzabandari,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166798,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1373,Amira Galuh Pujiantoro,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166799,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1374,Dian Retno Utami,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166800,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1377,Laily Nur Umairah,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166803,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1378,Batari Adidjati,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1379,Sita Rose Nandiasa,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166805,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1380,Prapti Mentari,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166806,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1383,Wina Ratna Purnama,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166809,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1385,Novi Tria Susanti,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166811,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
,1394,Djuanita Agung,DNS,,,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166820,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
