Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,CP 1 - KM 6,CP 2 - KM 9.41,CP 3 - KM 17.22,Finish,race_name,race_large_logo,race_category,runner_id,race_link
1201,C3018,Adnan Kusuma Putra,02:20:33,NATIONAL,674,Male,1055,Indonesia,00:41:44,00:22:34,00:50:44,00:23:04,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181967,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1202,C4091,MUHAMAD TAMRIN AGUSTINO,02:20:37,NATIONAL,675,Male,1056,Indonesia,00:38:21,00:19:03,00:48:31,00:31:02,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-183040,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1203,C3361,Okky maulana,02:20:40,NATIONAL,676,Male,1057,Indonesia,00:33:12,00:18:14,00:56:55,00:31:16,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-182310,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1204,C5101,Razeen Thalib,02:20:41,NATIONAL,677,Male,1058,Indonesia,00:34:25,00:22:54,00:53:00,00:29:02,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-184050,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1205,E4871,Andriansah,02:20:42,NATIONAL MASTER,279,Male,1059,Indonesia,00:34:22,00:21:55,00:54:21,00:29:43,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-183820,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1206,C3822,supriyadi,02:20:44,NATIONAL,678,Male,1060,Indonesia,00:37:30,00:21:23,00:51:49,00:26:56,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-182771,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1207,C4443,Karsa Syukur Nopembriaman Zalukhu,02:20:44,HIMBARA,22,Male,1061,Indonesia,00:32:49,00:19:54,00:56:12,00:31:19,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-183392,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1208,C2399,ELAN SETIAWAN,02:20:50,NATIONAL,679,Male,1062,Indonesia,00:42:13,00:21:57,00:48:32,00:25:02,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181348,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1209,C4933,Adlan Syahmi,02:20:52,HIMBARA,23,Male,1063,Indonesia,00:33:56,00:20:13,00:52:07,00:30:59,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-183882,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
1210,D3789,Nita octivany butar butar,02:20:53,NATIONAL,70,Female,147,Indonesia,00:41:53,00:23:23,00:51:44,00:23:25,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-182738,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
