Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 2.5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
801,F22522,Pipit Ayu Lestari,00:39:49,Female,158,00:18:15,00:21:11,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-176956,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
802,M23573,Alex Tansil,00:39:50,Male,557,00:19:01,00:18:37,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178007,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
803,F20398,Octaviaá Hezkia,00:39:51,Female,159,00:19:11,00:16:50,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-174832,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
804,M22958,Agatha Bagus Ilhami,00:39:52,Male,558,00:15:59,00:20:42,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177392,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
805,M21797,Alifhar Juliansyah,00:39:52,Male,559,00:16:08,00:19:42,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-176231,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
806,24043,Referika Rahmj,00:39:52,Female,160,00:18:20,00:20:55,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178477,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
807,M22991,Fatlurahman Fatlurahman,00:39:53,Male,560,00:17:32,00:18:47,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177425,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
808,M21011,Moh RiyanáPratama,00:39:53,Male,561,00:17:29,00:17:51,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-175445,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
809,F22286,Rachel Cecilia,00:39:54,Female,161,00:17:18,00:21:34,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-176720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
810,M22439,Michaelá Kam,00:39:54,Male,562,00:17:51,00:21:07,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-176873,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
811,F22005,NinaáNovelia Novelia,00:39:55,Female,162,00:17:17,00:20:40,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-176439,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
