Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,CP 1 - KM 6,CP 2 - KM 9.41,CP 3 - KM 17.22,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,D2521,Dinar clara,DNF,NATIONAL,,Female,,Indonesia,00:51:17,00:31:49,01:20:26,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181470,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,E2537,Yudi Adicawarman S Kom SE,DNF,NATIONAL MASTER,,Male,,Indonesia,00:55:45,00:31:20,01:22:21,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181486,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,C2574,Zulfikar,DNF,NATIONAL,,Male,,Indonesia,00:54:06,00:32:20,01:24:35,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181523,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,D2595,Cecilia Astri Piona Simbolon,DNF,NATIONAL,,Female,,Indonesia,,,,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181544,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,C2615,Gamma bagus satrya,DNF,NATIONAL,,Male,,Indonesia,00:48:26,00:33:36,01:34:16,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181564,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,F2616,Easter B U Tobing,DNF,NATIONAL MASTER,,Female,,Indonesia,00:54:49,00:31:55,01:22:55,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181565,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,D2617,Adhara putri prasanty,DNF,NATIONAL,,Female,,Indonesia,,,,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181566,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,E2629,Doni Berni Pritama,DNF,NATIONAL MASTER,,Male,,Indonesia,,,,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181578,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,C2657,Qori Wahyudi,DNF,NATIONAL,,Male,,Indonesia,00:51:13,00:28:32,01:18:34,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181606,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,C2665,Mughni Nugraha,DNF,NATIONAL,,Male,,Indonesia,,,,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181614,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,C2728,Heri Siswanto,DNF,NATIONAL,,Male,,Indonesia,00:47:13,00:30:48,01:23:52,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
,F2771,Maya Maulia,DNF,NATIONAL MASTER,,Female,,Indonesia,00:58:02,00:35:32,,,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
