Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
1701,34157,SARI NOVIANI,01:26:13,National,515,Female,519,,00:01:38,00:43:21,00:41:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208655,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1702,M32258,Zulfahmi,01:26:14,National,1174,Male,1183,Indonesia,00:03:00,00:41:51,00:41:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206760,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1703,M31839,Liliek Pujiwahyana,01:26:16,National,1175,Male,1184,Indonesia,00:01:45,00:41:08,00:43:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206341,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1704,M31009,Muhamad Nur Faizi,01:26:16,National,1176,Male,1185,Indonesia,00:04:39,00:41:59,00:39:37,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205511,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1705,P32799,Sarrah Nur Fitri,01:26:16,National,516,Female,520,Indonesia,00:00:56,00:40:18,00:45:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-207301,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1706,P31642,Julianedwii,01:26:16,National,517,Female,521,Indonesia,00:03:50,00:43:33,00:38:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206144,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1707,M30047,Moch Zainal Abidin,01:26:16,National,1177,Male,1186,Indonesia,00:00:19,00:42:47,00:43:10,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-204551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1708,M31996,Hendra Saputra,01:26:17,National,1178,Male,1187,Indonesia,00:00:10,00:41:34,00:44:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206498,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1709,P32116,Chelly,01:26:17,National,518,Female,522,Indonesia,00:00:10,00:41:34,00:44:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206618,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1710,M31205,Dicky Stanislaus,01:26:18,National,1179,Male,1188,Indonesia,00:00:07,00:39:04,00:47:06,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205707,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1711,M30232,Rudi Afandi,01:26:18,National,1180,Male,1189,Indonesia,00:03:46,00:41:09,00:41:23,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-204736,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1712,M33559,Winston Setia,01:26:19,National,1181,Male,1190,Indonesia,00:05:25,00:37:14,00:43:39,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208057,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1713,M32040,Putri Novika Anggraeni,01:26:20,National,1182,Male,1191,Indonesia,00:02:21,00:42:32,00:41:27,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206542,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1714,M32026,Vidaberryaladen,01:26:22,National,1183,Male,1192,Indonesia,00:02:55,00:39:53,00:43:33,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206528,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1715,M33275,Rachmat Fajar Noor Kusuma,01:26:23,National,1184,Male,1193,Indonesia,00:00:51,00:39:22,00:46:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-207777,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1716,M30535,Budi Kurniawan,01:26:23,National,1185,Male,1194,Indonesia,00:02:50,00:41:25,00:42:07,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205037,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
