Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 2.5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,F23216,Yulia Ayu Trisia,DNF,Female,,00:37:41,00:40:29,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177650,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23217,Icha Tandjung,DNF,Female,,00:26:45,00:33:29,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177651,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,M23220,Putra Ardhi,DNF,Male,,00:29:26,00:32:03,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177654,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23226,Nuzula Ariani,DNF,Female,,00:35:47,00:28:32,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177660,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23236,Nesya Frenatia,DNF,Female,,00:32:17,00:36:24,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177670,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23237,Mein Visi,DNF,Female,,00:32:17,00:36:26,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177671,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23238,Febby Thahari,DNF,Female,,00:43:14,00:35:52,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177672,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,M23239,Bob Firman,DNF,Male,,00:43:16,00:35:49,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,M23244,Shiraishi Nazeefa,DNF,Male,,00:32:38,00:36:25,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177678,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,M23247,haruhiko adikusumo,DNF,Male,,00:23:58,00:30:07,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177681,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,M23248,glacio parvez,DNF,Male,,00:23:56,00:30:10,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177682,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23249,Keisha Tahnia,DNF,Female,,00:43:13,00:35:51,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177683,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23252,Jessica Ancillia,DNF,Female,,00:20:38,00:40:15,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177686,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,F23253,Violetta Santos,DNF,Female,,00:37:51,00:21:23,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177687,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,M23255,Dimas Fajrianto,DNF,Male,,,01:08:56,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-177689,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
