Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
301,3207,HASAN AHMAD NUR,03:13:42,HM National,247,Male,247,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56314,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
302,3183,MARDY TODING,03:13:51,HM National,248,Male,248,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56290,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
303,3217,HARMANSAH ARMAN,03:13:51,HM National,249,Male,249,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
304,3026,SYAHLAN MAULANA,03:14:14,HM National,250,Male,250,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56133,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
305,3405,LAODE ILVA ANIA,03:14:45,HM National,251,Male,251,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56512,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
306,3096,ANDI MUHAMMAD AJIE PRATAMA,03:15:05,HM National,252,Male,252,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56203,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
307,3115,MUHAMMAD ADNAN,03:15:38,HM National,253,Male,253,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56222,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
308,3009,MARDHIYAH USAMAH,03:15:40,HM National,55,Female,55,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56116,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
309,3307,REGINA SHELLINA,03:15:59,HM National,56,Female,56,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56414,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
310,3336,MILA HARMILA,03:16:08,HM National,57,Female,57,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56443,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
311,3023,ROFIQHI AMALIA,03:16:19,HM National,58,Female,58,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56130,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
312,3261,ADI RAHMAN,03:16:23,HM National,254,Male,254,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56368,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
313,3132,RANDY LATJINALA,03:16:26,HM National,255,Male,255,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
314,3274,WINARDI AKKO,03:16:29,HM National,256,Male,256,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56381,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
315,3004,ANDI RANDY SETIAWAN,03:16:31,HM National,257,Male,257,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56111,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
316,3266,RENDY TRIONO,03:16:31,HM National,258,Male,258,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56373,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
317,3025,ERWIN LOMPELARA,03:17:25,HM National,259,Male,259,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56132,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
318,3158,GITA APRILIA FAISAL,03:17:54,HM National,59,Female,59,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56265,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
319,3246,SEODELI TAPPANG,03:18:36,HM National,260,Male,260,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56353,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
320,3295,THREISYE NAJOAN,03:18:43,HM National,60,Female,60,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56402,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
321,3037,CHEPY MOHAMAD,03:18:44,HM National,261,Male,261,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56144,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
322,3181,ANDI SADAPOTTO FEBRIAWAN,03:18:48,HM National,262,Male,262,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56288,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
323,3317,ULI BUBUN,03:19:11,HM National,263,Male,263,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56424,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
324,3070,ALEXANDER DUNGGIO,03:19:20,HM National,264,Male,264,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56177,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
325,3003,CRISTINE HALIM THEE,03:19:56,HM National,61,Female,61,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56110,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
326,3311,CORNELIUS ERIC CHANDRA,03:20:14,HM National,265,Male,265,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56418,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
327,3223,JUSTIAN KURNIAWAN,03:20:14,HM National,266,Male,266,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56330,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
328,3263,DEVY ANDRIANA,03:20:35,HM National,62,Female,62,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56370,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
329,3310,ARIF HOESAN,03:20:41,HM National,267,Male,267,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56417,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
330,3155,INDAH PURWITASARI,03:21:42,HM National,63,Female,63,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56262,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
331,3046,DARMAWAN SYAH,03:21:44,HM National,268,Male,268,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56153,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
332,3235,HARIANTO HARIS,03:22:16,HM National,269,Male,269,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56342,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
333,3262,ANDY RISKA PASRI,03:22:43,HM National,270,Male,270,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56369,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
334,3081,ABDI JAYA NEGARA,03:23:06,HM National,271,Male,271,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56188,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
335,3035,FENNY QUE,03:23:23,HM National,64,Female,64,BUKOPIN MAKASSAR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_32.jpg,Half Marathon National,http://results.scorenow.co.id/myresults.aspx?uid=19723-32-2-56142,http://results.scorenow.co.id/results.aspx?CId=19723&RId=32
