Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,"CP 1 - KM 3,9",Pace,CP 2 - KM 10,Pace,Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
311,H2665,HADI SUTRISNO,02:35:34.237,NATIONAL,258,Male,276,00:28:44.873,7:39 min/km,00:43:06.370,7:17 min/km,01:22:34.533,7:22 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150280,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
312,H2063,RIFDHANI NUR,02:35:40.533,NATIONAL,259,Male,277,00:26:32.273,6:55 min/km,00:44:02.883,7:06 min/km,01:24:36.213,7:22 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149678,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
313,3117,HM PANDARA 8,02:35:55.573,Top 3 Half Marathon,2,Unknown,2,00:29:00.097,7:44 min/km,00:45:27.910,7:34 min/km,01:20:15.340,7:23 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150732,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
314,3118,HM PANDARA 9,02:35:55.657,Top 3 Half Marathon,3,Unknown,3,00:29:00.510,7:44 min/km,00:45:27.603,7:33 min/km,01:20:15.817,7:23 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150733,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
315,H2164,ACHMAD ROMZANUL,02:36:12.070,NATIONAL,260,Male,278,00:28:21.063,7:32 min/km,00:45:32.550,7:29 min/km,01:21:16.063,7:24 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149779,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
316,H2029,ADHITYA RAMADHAN DWI PUTRA,02:36:27.467,NATIONAL,261,Male,279,00:29:11.163,7:41 min/km,00:45:39.403,7:33 min/km,01:20:49.400,7:24 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149644,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
317,H2615,IWAN HERMAWAN,02:36:36.367,NATIONAL,262,Male,280,00:38:31.033,9:52 min/km,00:41:45.193,8:01 min/km,01:16:20.140,7:25 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150230,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
318,K2542,NOVRILIA NAINGGOLAN,02:36:38.817,NATIONAL,26,Female,35,00:23:25.750,6:03 min/km,00:41:48.307,6:32 min/km,01:31:10.970,7:25 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150157,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
319,H2901,STEFANUS NANDA,02:37:04.050,NATIONAL,263,Male,281,00:24:52.617,6:24 min/km,00:45:48.977,7:05 min/km,01:26:14.017,7:26 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150507,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
320,K2741,KOMALA IRAWATY,02:37:08.950,NATIONAL,27,Female,36,00:27:16.263,7:02 min/km,00:45:48.650,7:19 min/km,01:23:50.943,7:26 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150356,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
321,K2625,MAYA KRISTINAWATI,02:37:23.010,NATIONAL,28,Female,37,00:25:13.560,6:33 min/km,00:46:14.207,7:10 min/km,01:25:35.223,7:27 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150240,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
322,H2427,ANDRIE RHESA PRASTANTO,02:37:40.580,NATIONAL,264,Male,282,00:27:07.687,7:13 min/km,00:45:43.807,7:23 min/km,01:23:45.970,7:28 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150042,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
323,H2413,ADI DARMAPUTRA,02:37:50.540,NATIONAL,265,Male,283,00:25:49.947,6:37 min/km,00:46:55.633,7:16 min/km,01:25:04.960,7:28 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150028,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
324,H2247,LINGGA PUTRA PRATAMA,02:38:01.907,NATIONAL,266,Male,284,00:26:59.650,7:00 min/km,00:48:37.030,7:35 min/km,01:22:03.113,7:29 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
325,H2828,YOGA WAHYU PRATAMA,02:38:04.980,NATIONAL,267,Male,285,00:27:54.910,7:22 min/km,00:45:41.493,7:26 min/km,01:23:39.627,7:29 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150443,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
326,H2099,EKO ARIF NUGROHO,02:38:07.293,NATIONAL,268,Male,286,00:26:30.470,6:54 min/km,00:44:30.953,7:08 min/km,01:26:40.983,7:29 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149714,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
327,H2364,ARIEF WIJAYA,02:38:08.867,NATIONAL,269,Male,287,00:28:21.137,7:32 min/km,00:45:32.640,7:29 min/km,01:23:13.340,7:29 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149979,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
328,K2890,SYLVIA NOVIETA,02:38:20.443,NATIONAL,29,Female,38,00:27:17.973,7:01 min/km,00:47:03.990,7:26 min/km,01:23:52.617,7:30 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150496,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
329,K2372,FELICIA DARMANTO,02:38:26.350,NATIONAL,30,Female,39,00:24:59.530,6:38 min/km,00:47:16.160,7:19 min/km,01:25:14.157,7:30 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149987,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
330,H2771,ANDRI HARUDI,02:38:30.103,NATIONAL,270,Male,288,00:26:37.540,6:55 min/km,00:44:30.670,7:09 min/km,01:26:59.803,7:30 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150386,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
331,H2236,GILANG AKBAR,02:38:50.753,NATIONAL,271,Male,289,00:27:01.987,7:01 min/km,00:50:01.457,7:44 min/km,01:21:26.833,7:31 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149851,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
332,H2332,ADDENVER KUSUMA P,02:39:12.600,NATIONAL,272,Male,290,00:27:43.957,7:08 min/km,00:47:08.800,7:29 min/km,01:24:13.653,7:32 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149947,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
333,H2064,DENI ARIYANTO,02:39:12.997,NATIONAL,273,Male,291,00:30:31.610,8:12 min/km,00:48:49.550,8:04 min/km,01:18:23.350,7:32 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149679,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
334,H2194,ARIEF KHARISMA,02:39:21.200,NATIONAL,274,Male,292,00:28:51.527,7:30 min/km,00:46:49.587,7:36 min/km,01:23:13.237,7:33 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149809,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
335,H2442,SURIANTO KOSASI,02:39:23.227,NATIONAL,275,Male,293,00:30:33.267,8:12 min/km,00:47:05.627,7:54 min/km,01:20:17.663,7:33 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150057,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
336,H2072,SYAKIR HASYIMI,02:39:24.187,NATIONAL,276,Male,294,00:28:29.357,7:22 min/km,00:46:38.763,7:32 min/km,01:23:59.800,7:33 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149687,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
337,H2127,EKO HANDOKO,02:39:29.507,NATIONAL,277,Male,295,00:29:56.657,8:03 min/km,00:48:16.103,7:58 min/km,01:19:49.117,7:33 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149742,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
338,H2203,IAN DANARKO,02:39:43.940,NATIONAL,278,Male,296,00:26:48.147,7:04 min/km,00:41:15.913,6:53 min/km,01:30:53.597,7:34 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
339,H2208,ADI WIGUNO,02:39:45.657,NATIONAL,279,Male,297,00:25:57.580,6:39 min/km,00:45:36.353,7:09 min/km,01:28:11.723,7:34 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149823,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
340,K2320,METIYANA UTAMA,02:39:46.927,NATIONAL,31,Female,40,00:24:13.987,6:20 min/km,00:44:39.120,6:56 min/km,01:30:21.967,7:34 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149935,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
341,H2411,ENDY NUGROHO,02:39:48.440,NATIONAL,280,Male,298,00:28:12.113,7:22 min/km,00:43:42.823,7:14 min/km,01:27:21.537,7:34 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150026,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
342,H2045,ZAIMUDIN ROIS,02:39:53.323,NATIONAL,281,Male,299,00:26:46.307,6:54 min/km,00:44:34.590,7:09 min/km,01:28:20.280,7:34 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149660,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
343,G2808,MENG HAP CHUAH,02:39:54.077,OPEN,5,Male,300,00:29:13.300,7:48 min/km,00:46:17.047,7:40 min/km,01:23:09.547,7:34 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150423,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
344,H2221,MUHAMMAD SAIFULLOH,02:40:11.080,NATIONAL,282,Male,301,00:27:32.170,7:42 min/km,00:44:57.523,7:29 min/km,01:25:11.217,7:35 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149836,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
345,H2692,WACHID MISBACHUDDIN,02:40:15.893,NATIONAL,283,Male,302,00:24:40.880,6:37 min/km,00:46:34.497,7:14 min/km,01:27:52.433,7:35 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
346,H2724,MICHAEL LAMANEPA,02:40:17.890,NATIONAL,284,Male,303,00:27:22.360,7:26 min/km,00:46:09.447,7:31 min/km,01:25:06.810,7:35 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150339,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
347,H2853,RYARDNA ADREANSYAH,02:40:36.387,NATIONAL,285,Male,304,00:27:45.353,7:08 min/km,00:47:06.767,7:29 min/km,01:25:39.933,7:36 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150468,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
348,H2166,SUTEKAT SUTEKAT,02:40:37.233,NATIONAL,286,Male,305,00:23:56.947,6:08 min/km,00:42:13.660,6:37 min/km,01:34:26.627,7:36 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-149781,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
349,H2797,JAJA FAJARUDIN,02:40:37.647,NATIONAL,287,Male,306,00:26:41.167,7:06 min/km,00:47:13.777,7:29 min/km,01:25:40.063,7:36 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150412,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
350,H2796,ATTA ALVA WANGGAI,02:40:37.743,NATIONAL,288,Male,307,00:26:41.153,7:06 min/km,00:43:24.030,7:06 min/km,01:29:28.843,7:36 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-3-150411,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
