Pos,Race No,Name,Time,Gender,Gen Pos,"CP1 - KM 3,85",Finish,race_name,race_large_logo,race_category,runner_id,race_link
51,2984,DIANA DEWI H,01:17:48,Female,51,,01:17:48,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185867,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
52,2963,TENY NURAINI HIDAYATI,01:20:06,Female,52,00:42:51,00:35:33,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185846,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
53,2982,LANI WIJAYA,01:20:47,Female,53,00:41:12,00:37:07,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185865,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
54,2975,YELLA AGUSTIN,01:22:53,Female,54,00:46:07,00:34:21,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185858,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
55,2980,LIEM SIANAWATI,01:22:55,Female,55,00:45:47,00:36:57,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
56,2991,SYAMSINAR ALAM,01:23:52,Female,56,00:41:42,00:39:28,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
57,2933,NARIA NOERHANA,01:24:53,Female,57,00:45:38,00:38:51,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185816,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
,2990,ANDI WAHYUNI TAKKO,DNF,Female,,00:50:26,,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,QOM 35 up,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-7-185873,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
