Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1601,M12395,Anthonya Martinus Saputera,02:49:03,Male,1270,00:04:15,00:41:01,00:36:04,00:22:01,00:15:39,,02:49:03,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164227,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1602,F12362,Medyanty Tjahjadi,02:49:03,Female,293,00:04:14,00:40:33,00:36:37,00:21:56,00:15:37,00:37:19,00:12:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164195,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1603,M12941,Tony,02:49:03,Male,1271,00:04:14,00:40:34,00:36:37,00:21:56,00:15:39,00:37:39,00:12:22,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164768,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1604,M13045,Budi Setiawan,02:49:05,Male,1272,00:02:48,00:37:16,00:35:36,00:22:39,00:21:13,00:36:10,00:13:20,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1605,M10110,Doni Pratama,02:49:05,Male,1273,00:02:43,00:37:33,00:33:58,00:22:10,00:17:15,00:40:53,00:14:29,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161970,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1606,F11095,Adinda Afryanissa Gayatri,02:49:05,Female,294,00:03:25,00:40:32,00:33:03,00:21:17,00:15:12,00:41:59,00:13:33,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162936,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1607,M12989,Ronny Komara,02:49:05,Male,1274,00:03:23,00:40:32,00:33:00,00:21:21,00:15:13,00:41:59,00:13:34,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164812,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1608,F12716,Jessica Dwi Ayu,02:49:05,Female,295,00:03:20,00:39:49,00:35:00,00:22:25,00:15:59,00:41:32,00:10:56,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164548,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1609,F11075,Is Tianti Amanda Hadi,02:49:05,Female,296,00:03:22,00:40:33,00:33:00,00:21:23,00:15:11,00:42:00,00:13:34,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162916,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1610,F13011,Yeni Chrisnawati,02:49:05,Female,297,00:02:49,00:37:27,00:35:25,00:22:39,00:16:27,00:40:43,00:13:33,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164833,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1611,M12641,Satrio Hadi,02:49:07,Male,1275,00:01:19,00:39:00,00:37:44,00:22:19,00:16:27,00:39:05,00:13:10,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1612,F12505,Tri Wahyuning Sulistyo W,02:49:12,Female,298,00:00:40,00:37:28,00:36:50,00:24:05,00:17:29,00:39:53,00:12:44,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164337,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1613,M10329,Ari Syarifudin,02:49:13,Male,1276,00:00:54,00:39:21,00:37:47,00:23:44,00:15:39,00:38:43,00:13:01,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162188,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1614,F10053,Blinky,02:49:13,Female,299,00:04:18,00:37:35,00:34:02,00:21:28,00:15:04,00:39:26,00:17:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161913,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1615,M12352,Prayitno,02:49:16,Male,1277,00:04:14,00:38:16,00:35:02,00:22:49,00:15:36,00:40:58,00:12:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164185,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1616,M12350,Firman Cahyadi,02:49:16,Male,1278,00:04:15,00:38:16,00:35:02,00:22:49,00:18:17,00:38:59,00:11:35,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164183,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1617,F11881,Winda Ayu Febrian,02:49:17,Female,300,00:02:41,00:37:39,00:36:20,00:22:39,00:16:49,00:40:01,00:13:06,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163716,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
