Pos,Bib No,Name,Net Time,Category,Cat Pos,Gender,Start KOM - Checkpoint 1,Finish KOM - Checkpoint 2,Start SPRINT - Checkpoint 3,Finish SPRINT - Checkpoint 4,Finish,race_name,race_large_logo,race_category,runner_id,race_link
211,1896,ANWAR,06:16:38.520,35-39,44,Male,02:13:48.050,00:39:18.247,01:13:51.450,00:00:53.013,02:08:47.760,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144789,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
212,1429,Dony Agus,06:17:34.163,40-44,39,Male,02:23:06.590,00:35:43.067,01:24:24.917,00:00:50.497,01:53:29.093,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144322,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
213,1068,james setiadi halim,06:17:36.177,18-34,45,Male,02:10:58.687,00:26:48.657,01:28:48.760,00:01:01.677,02:09:58.397,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143961,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
214,1933,Dody Wardana,06:18:58.553,35-39,45,Male,02:13:02.007,00:29:55.607,01:30:08.227,00:00:50.907,02:05:01.807,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144826,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
215,1956,I Putu Gede Jaya Laksana,06:19:11.763,18-34,46,Male,02:08:10.120,00:42:45.320,01:22:00.780,00:00:50.027,02:05:25.517,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
216,1741,Martha Sri Wasitaningsih,06:19:35.060,35-39,7,Female,02:27:31.487,00:21:55.937,01:33:46.907,00:00:44.793,01:55:35.937,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144634,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
217,1040,Nickita Ardhian Putra,06:20:12.600,40-44,40,Male,02:28:22.687,00:19:42.673,01:35:40.983,00:00:34.587,01:55:51.670,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143933,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
218,1128,Hasan Abdullah,06:20:22.667,35-39,46,Male,02:32:41.550,00:44:11.383,01:13:10.450,00:00:53.290,01:49:25.993,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144021,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
219,1551,RUDY S RUSTANTO,06:20:29.070,50-54,14,Male,02:30:50.857,00:28:51.737,01:23:58.927,00:00:53.937,01:55:53.613,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144444,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
220,1883,YOKI,06:20:44.750,18-34,47,Male,02:14:05.080,00:33:02.747,01:12:13.373,00:00:47.067,02:20:36.483,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144776,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
221,1686,Suhendro Lim,06:21:30.983,40-44,41,Male,02:21:49.933,00:42:10.647,01:20:11.353,00:00:48.200,01:56:30.850,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144579,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
222,1013,ADHI KHRISNA,06:21:52.650,60-64,6,Male,02:32:40.907,00:37:02.397,01:15:47.643,00:00:53.613,01:55:28.090,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
223,1890,SUSANTO,06:23:12.803,35-39,47,Male,02:13:46.547,00:39:20.460,01:13:23.123,00:00:50.863,02:15:51.810,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144783,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
224,1004,William Nathanael,06:24:26.050,18-34,48,Male,02:29:34.443,00:46:34.883,01:48:01.573,00:00:54.297,01:19:20.853,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143897,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
225,1991,hendri,06:25:10.720,17 and -,4,Unknown,02:09:40.973,00:37:57.780,01:37:35.340,00:00:43.823,01:59:12.803,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144884,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
226,1144,Minto Wijaya,06:26:34.710,45-49,29,Male,02:14:54.077,00:23:44.430,01:24:37.733,00:01:33.197,02:21:45.273,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144037,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
227,1276,Reynaldo Vincentius,06:27:14.647,18-34,49,Male,03:35:00.433,00:06:54.363,01:07:36.017,00:00:52.347,01:36:51.487,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144169,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
228,1316,Gunawan Tan,06:27:17.243,50-54,15,Male,03:34:59.000,,04:57:36.923,00:01:03.487,01:36:33.780,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144209,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
229,1653,Bima W Budihardjo,06:29:27.967,55-59,14,Male,02:25:33.760,00:32:18.357,01:38:10.190,00:00:54.570,01:52:31.090,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
230,1071,Mr Tuhiyat,06:29:44.413,55-59,15,Male,02:07:56.220,00:41:35.377,01:35:50.833,00:00:55.413,02:03:26.570,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143964,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
231,1934,M Taisir Rizky Akmal,06:30:06.907,18-34,50,Male,02:33:40.947,00:27:21.347,01:38:12.423,00:00:32.883,01:50:19.307,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144827,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
232,1044,Muhammad Rahman Hadi,06:30:20.993,18-34,51,Male,02:25:31.283,00:24:32.857,01:49:42.307,00:01:12.973,01:49:21.573,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143937,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
233,1815,Essy Dwi Damayanthi,06:30:25.843,35-39,8,Female,02:25:34.943,00:25:16.160,01:48:57.503,00:01:13.407,01:49:23.830,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144708,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
234,1075,Akhmad Taufiq,06:31:39.853,18-34,52,Male,02:38:25.473,00:41:08.400,01:23:37.193,00:00:49.797,01:47:38.990,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143968,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
235,1388,Slamet Andrian,06:31:45.323,55-59,16,Male,02:21:32.510,00:44:08.027,01:35:18.720,00:00:53.820,01:49:52.247,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144281,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
236,1275,Witono Witono,06:33:03.653,40-44,42,Male,02:33:03.217,00:31:47.563,01:27:37.213,00:00:55.143,01:59:40.517,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144168,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
237,1037,Stefanus Johan,06:33:42.757,40-44,43,Male,02:12:51.183,,04:39:05.757,00:00:56.673,01:53:40.327,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143930,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
238,1116,Malvin Brandon,06:34:41.717,35-39,48,Male,02:35:05.787,00:19:15.243,01:57:43.170,00:00:29.837,01:42:07.680,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144009,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
239,1117,Ghea Arpandy,06:34:42.513,18-34,3,Female,02:35:07.833,00:53:29.720,01:23:29.737,00:00:49.187,01:41:46.037,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144010,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
240,1916,WILLEM HUANG,06:35:17.477,40-44,44,Male,02:28:58.447,00:41:21.917,01:25:37.067,00:01:03.417,01:58:16.630,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144809,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
241,1907,TEJO,06:35:38.643,45-49,30,Male,02:11:29.623,00:52:08.587,01:17:56.363,00:00:46.113,02:13:17.957,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144800,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
242,1873,Gozaly Amiruddin,06:37:12.083,45-49,31,Male,02:13:30.290,00:49:50.373,01:23:19.300,00:00:51.313,02:09:40.807,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144766,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
243,1297,Ahmad Zendehrud Munthe,06:37:32.160,35-39,49,Male,02:32:40.960,00:41:46.147,01:40:35.350,00:00:38.107,01:41:51.597,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144190,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
244,1056,Dian Larasati Kusuma,06:37:32.547,35-39,9,Female,02:32:41.507,00:41:44.463,01:40:37.137,00:00:37.890,01:41:51.550,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143949,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
245,1396,Johan Soetanto,06:37:42.193,18-34,53,Male,02:08:20.870,00:53:11.430,01:36:24.247,00:00:46.620,01:58:59.027,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144289,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
246,1175,Ni Nyoman Taman Sari,06:38:55.463,45-49,2,Female,02:37:59.563,00:42:36.693,01:42:23.070,00:01:02.737,01:34:53.400,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
247,1098,Ting Ting Liudianto,06:39:03.327,50-54,2,Female,02:38:06.553,00:40:26.193,01:44:31.850,00:01:04.637,01:34:54.093,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
248,1617,Indra Kurniawan,06:40:46.813,50-54,16,Male,02:25:43.150,00:18:56.880,02:02:02.190,00:00:58.367,01:53:06.227,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144510,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
249,1619,Djamili Djamili,06:40:50.047,65-69,1,Male,02:25:46.043,00:36:39.903,01:43:28.193,00:00:47.963,01:54:07.943,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-144512,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
250,1031,Dyah Pitaloka Tidarwati,06:40:53.760,55-59,1,Female,02:34:57.290,00:45:29.113,01:22:10.420,00:01:12.217,01:57:04.720,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,The Race 124 KM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-1-143924,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
