Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 2,Finish,race_name,race_large_logo,race_category,runner_id,race_link
201,J6106,Hafidz Denzi,00:34:48,National,159,Male,161,Indonesia,00:01:24,00:12:20,00:21:03,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213521,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
202,J5703,Fachri Septriansyah,00:34:49,National,160,Male,162,Indonesia,00:01:48,00:11:38,00:21:22,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213118,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
203,6906,DIAH PITHALOKA,00:34:51,Pacer,2,Female,38,Indonesia,00:00:02,00:13:31,00:21:18,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-214241,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
204,6904,EVI OCFRYDAYANTI P,00:34:51,Pacer,3,Female,39,Indonesia,00:00:02,00:13:31,00:21:18,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-214239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
205,6905,DIAH VITALOKA,00:34:52,Pacer,4,Female,40,Indonesia,00:00:02,00:13:31,00:21:18,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-214240,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
206,J5311,Daryanto,00:34:55,National,161,Male,163,Indonesia,00:00:19,00:13:13,00:21:22,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212727,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
207,J6194,Nurul Firmansyah,00:34:55,National,162,Male,164,Indonesia,00:00:19,00:13:15,00:21:19,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213609,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
208,J6341,Ilham Budi Sriutomo,00:34:55,National,163,Male,165,Indonesia,00:00:46,00:12:49,00:21:20,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213756,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
209,6712,DOK WAWAN,00:34:56,National,164,Male,166,Indonesia,00:01:02,00:14:39,00:19:14,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-214127,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
210,J6495,R Novano Arya Wiraraja,00:34:57,National,165,Male,167,Indonesia,00:00:36,00:13:50,00:20:30,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213910,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
211,J5765,Imam Munandar,00:34:58,National,166,Male,168,Indonesia,00:00:07,00:13:32,00:21:17,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213180,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
212,J5152,Agah Muhammad Abduh,00:34:59,National,167,Male,169,Indonesia,00:01:05,00:13:04,00:20:49,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212568,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
213,J6124,Eka Pambudi Artha Wijono,00:35:08,National,168,Male,170,Indonesia,00:01:20,00:14:56,00:18:51,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213539,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
214,K5971,Kurniati Yahmin,00:35:10,National,37,Female,41,Indonesia,00:00:36,00:13:19,00:21:15,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213386,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
215,J5512,Dudy Khududallah,00:35:15,National,169,Male,171,Indonesia,00:00:56,00:12:57,00:21:21,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212927,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
216,K6100,Isma,00:35:15,National,38,Female,42,Indonesia,00:00:05,00:12:45,00:22:24,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213515,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
217,J5192,Agus Evendy,00:35:15,National,170,Male,172,Indonesia,00:01:06,00:14:06,00:20:02,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212608,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
218,J5844,Handyan Bima Putra,00:35:15,National,171,Male,173,Indonesia,00:01:27,00:13:46,00:20:01,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
219,J5210,Unggul Manurung,00:35:16,National,172,Male,174,Indonesia,00:01:05,00:14:13,00:19:56,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212626,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
220,K5927,Syntha Anggraini,00:35:19,National,39,Female,43,Indonesia,00:00:59,00:13:12,00:21:06,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-213342,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
221,K5478,Novita,00:35:21,National,40,Female,44,Indonesia,00:01:06,00:13:22,00:20:52,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212893,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
222,K5511,Martha Zulfihardini,00:35:21,National,41,Female,45,Indonesia,00:00:14,00:13:24,00:21:42,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-3-212926,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
