Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
4023,H22577,Irvan Setiawan,03:38:07,National,2902,Male,2918,Indonesia,00:02:20,00:47:06,00:45:07,00:30:34,00:18:03,00:21:38,00:34:29,00:18:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202583,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4024,H21783,Bastiar Nur Rokhim,03:38:09,National,2903,Male,2919,Indonesia,00:00:24,00:42:38,00:45:53,00:26:56,00:25:14,00:22:57,00:35:29,00:18:34,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201789,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4025,H23683,Romy Setiawan,03:38:09,National,2904,Male,2920,Indonesia,00:02:18,00:42:26,00:46:04,00:27:41,00:23:53,00:22:47,00:34:06,00:18:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203689,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4026,K23814,Regina Stacia Abigail,03:38:10,National,1094,Female,1106,Indonesia,00:03:36,00:39:28,00:40:03,00:30:15,00:25:24,00:26:24,00:34:08,00:18:49,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203820,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4027,H20821,Febria Lazuardi,03:38:15,National,2905,Male,2921,Indonesia,00:03:26,00:44:42,00:46:00,00:28:09,00:24:20,00:23:19,00:30:23,00:17:53,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200827,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4028,H21233,Heady Mukti,03:38:17,National,2906,Male,2922,Indonesia,00:04:31,00:42:43,00:46:25,00:31:32,00:23:21,00:22:41,00:29:50,00:17:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4029,H21181,Amrin Latupono,03:38:23,National,2907,Male,2923,Indonesia,00:01:47,00:44:11,00:47:58,00:36:59,00:23:54,00:19:05,00:29:00,00:15:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201187,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4030,K20367,Meiyani Santoso,03:38:24,National,1095,Female,1107,Indonesia,00:02:03,00:47:28,00:45:56,00:25:47,00:23:02,00:24:44,00:32:55,00:16:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200374,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4031,K23494,Indah Ratna Murwani,03:38:24,National,1096,Female,1108,Indonesia,00:02:52,00:45:31,00:44:33,00:26:35,00:23:46,00:24:03,00:35:01,00:16:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203500,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4032,H23115,Ketut Arya Mahardika,03:38:29,National,2908,Male,2924,Indonesia,00:00:26,00:38:42,00:45:49,00:30:12,00:26:08,00:25:01,00:32:30,00:19:37,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4033,H23159,Stefanus Setiawan Hananto,03:38:45,National,2909,Male,2925,Indonesia,00:01:59,00:45:01,00:45:46,00:29:17,00:25:33,00:21:52,00:33:15,00:15:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203165,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4034,K23053,Evi Nurhidayah Setia Asih,03:38:45,National,1097,Female,1109,Indonesia,00:01:57,00:45:04,00:45:46,00:29:15,00:24:45,00:22:43,00:33:14,00:15:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4035,H24447,Gomulia Oscar,03:38:50,National,2910,Male,2926,Indonesia,00:05:03,00:46:08,00:46:59,00:29:03,00:25:22,00:22:34,00:27:42,00:15:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204452,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4036,K22884,Eka Clarawati,03:38:54,National,1098,Female,1110,Indonesia,00:05:35,00:41:07,00:46:49,00:30:38,00:23:14,00:22:27,00:32:40,00:16:20,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202890,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4037,H23791,Bambang Sularso,03:38:55,National,2911,Male,2927,Indonesia,00:03:38,00:40:04,00:45:10,00:28:08,00:26:32,00:25:55,00:30:06,00:19:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203797,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4038,H23371,Daffamusyary Ks,03:39:00,National,2912,Male,2928,Indonesia,00:05:17,00:42:53,00:43:27,00:26:17,00:24:20,00:25:24,00:32:29,00:18:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203377,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4039,K22079,Purwaningsih,03:39:05,National,1099,Female,1111,Indonesia,00:05:20,00:42:30,00:46:44,00:29:49,00:22:44,00:24:07,00:31:37,00:16:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202085,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4040,K21356,Yansiska,03:39:05,National,1100,Female,1112,Indonesia,00:05:20,00:42:51,00:46:51,00:29:24,00:22:41,00:24:12,00:31:51,00:15:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201362,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4041,H22959,Alfian Hidayat,03:39:05,National,2913,Male,2929,Indonesia,00:05:19,00:42:31,00:46:45,00:29:45,00:21:59,00:25:00,00:31:52,00:15:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202965,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4042,K24347,Yeyen Kristiyana,03:39:05,National,1101,Female,1113,Indonesia,00:05:20,00:42:51,00:46:52,00:29:17,00:22:47,00:24:12,00:31:32,00:16:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204352,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4043,H22676,Agus Setiyawan,03:39:09,National,2914,Male,2930,Indonesia,00:04:39,00:43:42,00:46:14,00:27:14,00:24:28,00:24:33,00:30:48,00:17:28,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202682,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4044,H24123,Dian Alexander Rohy,03:39:16,National,2915,Male,2931,Indonesia,00:01:47,00:44:30,00:46:30,00:27:42,00:24:28,00:23:33,00:30:35,00:20:07,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4045,H20460,Patrick Deny Krisnamurti,03:39:19,National,2916,Male,2932,Indonesia,00:00:32,00:43:20,00:44:36,00:26:40,00:24:46,00:25:33,00:33:34,00:20:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200467,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4046,H23097,Maulana Syarif Hidayat,03:39:29,National,2917,Male,2933,Indonesia,00:04:15,00:42:01,00:43:16,00:25:54,00:24:54,00:22:17,00:35:24,00:21:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203103,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4047,H23328,Oki Dwi Kurniyanto,03:39:34,National,2918,Male,2934,Indonesia,00:05:42,00:39:57,00:43:13,00:30:26,00:22:27,00:22:22,00:35:59,00:19:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4048,H23829,Aris Dinamika,03:39:54,National,2919,Male,2935,Indonesia,00:03:39,00:41:52,00:43:23,00:26:10,00:26:31,00:27:19,00:32:14,00:18:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4049,H22053,Soedarmodjo Boedisatoso,03:39:56,National,2920,Male,2936,Indonesia,00:02:20,00:47:52,00:47:44,00:26:58,00:23:37,00:21:39,00:31:15,00:18:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
4050,K21950,Diana Karmila,03:39:56,National,1102,Female,1114,Indonesia,00:02:20,00:47:52,00:47:45,00:26:56,00:22:51,00:22:26,00:31:15,00:18:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201956,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
