Pos,Bib No,Name,Time,Net Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
101,852,Moeljoto Soetikno,03:15:33,03:15:33,Male,89,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12456,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
102,833,Lis Susanti,03:16:12,03:16:07,Female,13,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12437,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
103,882,Ng Willy Widjaja,03:16:19,03:16:14,Male,90,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12486,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
104,1132,Raden Kennardi,03:16:20,03:16:16,Male,91,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12735,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
105,869,Muhammad Wahyu,03:16:31,03:16:28,Male,92,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
106,674,Dermot Birchall,03:16:40,03:16:37,Male,93,Ireland,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
107,576,Albert Novian,03:17:35,03:17:30,Male,94,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12180,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
108,617,Artha Listya,03:17:41,03:17:27,Female,14,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12221,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
109,641,Budi Setiawan Alie,03:17:45,03:17:35,Male,95,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12245,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
110,922,Priyo Kisworo,03:18:20,03:18:11,Male,96,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12526,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
111,849,Meta Loekito,03:18:24,03:18:13,Female,15,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12453,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
112,824,Khusnul Khotimah,03:19:36,03:19:31,Female,16,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12428,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
113,570,Agung Rudianto,03:19:36,03:19:30,Male,97,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12174,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
114,1065,Yurin Rahanditya,03:19:58,03:18:48,Male,98,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12668,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
115,684,Diana Utami,03:20:08,03:20:00,Female,17,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12288,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
116,812,Josephine Yulianti Yuwono,03:20:43,03:16:39,Female,18,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
117,951,Roni Ardiansyah,03:22:18,03:22:18,Male,99,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12555,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
118,757,Hansen Gunadio,03:22:36,03:20:58,Male,100,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12361,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
