Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 2,CP 2 - Km 6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
551,E2057,Didin Muhyidin,01:08:23,National,329,Male,437,Indonesia,00:02:13,00:14:47,00:25:01,00:26:21,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-209922,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
552,E2060,Eka Anggara Yuda Kartika,01:08:24,National,330,Male,438,Indonesia,00:02:14,00:14:47,00:25:00,00:26:22,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-209925,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
553,E4213,Protokol Dirut,01:08:27,National,331,Male,439,Indonesia,,00:37:34,,01:08:27,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-212073,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
554,E2170,Rehan Renaldy,01:08:27,National,332,Male,440,Indonesia,00:01:45,00:13:33,00:24:46,00:28:21,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
555,E3443,Dhany Harmeidy Barus,01:08:31,National,333,Male,441,Indonesia,00:00:23,00:12:09,00:26:48,00:29:09,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211303,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
556,E2276,Kahfi Rafsanjani,01:08:31,National,334,Male,442,Indonesia,00:01:20,00:13:23,00:25:45,00:28:02,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210141,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
557,E4060,Aditya Yoga Nugraha,01:08:39,National,335,Male,443,Indonesia,00:02:26,00:13:02,00:25:50,00:27:19,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211920,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
558,E2985,Muhammad Oktaviandi,01:08:40,National,336,Male,444,Indonesia,00:00:26,00:14:06,00:26:14,00:27:53,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210845,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
559,E2568,Bambang Sukarjo,01:08:44,National,337,Male,445,Indonesia,00:02:35,00:14:00,00:24:10,00:27:58,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210433,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
560,G3964,Wahyu Hariyanto,01:08:45,Master,96,Male,446,Indonesia,00:00:26,00:12:54,00:26:06,00:29:18,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211824,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
561,E3383,Ade Rohman,01:08:46,National,338,Male,447,Indonesia,00:00:09,00:12:39,00:25:54,00:30:02,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211243,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
562,E2090,Bagus Adi Saputra,01:08:47,National,339,Male,448,Indonesia,00:00:52,00:14:01,00:26:12,00:27:40,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-209955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
563,F3578,Mira Ayu Aisyah,01:08:48,National,52,Female,92,Indonesia,00:02:07,00:12:13,00:25:40,00:28:46,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211438,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
564,E2875,Rio Kurniawan,01:08:50,National,340,Male,449,Indonesia,00:00:30,00:14:10,00:25:32,00:28:37,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210735,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
565,E3626,Titus Bernard Mardongan Sihombing,01:08:52,National,341,Male,450,Indonesia,00:00:15,00:14:31,00:26:16,00:27:49,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211486,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
566,E3466,Eka Syawitri Martiningsih,01:08:52,National,342,Male,451,Indonesia,00:00:15,00:14:32,00:26:14,00:27:50,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211326,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
567,E2545,Akbar Manadona,01:08:53,National,343,Male,452,Indonesia,00:00:55,00:13:01,00:25:54,00:29:01,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210410,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
568,E3176,Govinda Yudhistira,01:08:54,National,344,Male,453,Indonesia,00:01:19,00:12:34,00:25:25,00:29:34,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211036,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
569,E2126,Aulia Kariman,01:08:55,National,345,Male,454,Indonesia,00:00:34,00:13:26,00:25:19,00:29:34,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-209991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
