Pos,Race No,Name,Time,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
201,1804,Khie Zulkifli,02:18:27,Male,190,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
202,1100,R Rifa Herdian,02:18:30,Male,191,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
203,1817,Rudi Winarto,02:18:42,Male,192,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
204,1704,Friskha Angela,02:19:07,Female,12,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99749,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
205,1052,Rahmat Moelyana,02:19:15,Male,193,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99098,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
206,1340,Achmad Syarif Hamzah,02:19:18,Male,194,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99386,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
207,1217,Rizky Wahyudi Kusumo,02:19:20,Male,195,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99263,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
208,1747,BOTPIC 3,02:19:26,Male,196,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
209,1416,Bugie Laksmana,02:19:29,Male,197,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99462,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
210,1063,Nur Pamudji,02:19:34,Male,198,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99109,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
211,1005,Widya Setiady,02:19:42,Female,13,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99051,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
212,1182,F Johan Adiputra Pattiasina,02:19:46,Male,199,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99228,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
213,1493,Bonita,02:19:51,Female,14,Astra Half Marathon,http://results.scorenow.co.id/Images/Clients/19723.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-67-3-99539,http://results.scorenow.co.id/results.aspx?CId=19723&RId=67
