Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
1951,21622,JUSRIANTY,03:03:25,INDONESIAN,389,Female,407,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117824,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1952,22671,AGUS JULIANTO,03:03:25,INDONESIAN,1487,Male,1545,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1953,23180,LESTARI PRIANTO,03:03:26,INDONESIAN,390,Female,408,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119281,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1954,20428,UMAR BIN KOSIM,03:03:28,INDONESIAN,1488,Male,1546,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116689,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1955,21990,HERIBERTUS GUNTUR ASTRIANTO,03:03:29,INDONESIAN,1489,Male,1547,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118164,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1956,21978,ZEBBY FORTUNELLA DYAH PRATITA,03:03:31,INDONESIAN,391,Female,409,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118153,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1957,20578,ROSALYNN PRATIWI HELENA,03:03:32,INDONESIAN,392,Female,410,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1958,21554,CHAIRIL ANWAR TUANAYA,03:03:33,INDONESIAN,1490,Male,1548,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117762,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1959,23167,FAISAL ALDIN,03:03:34,INDONESIAN,1491,Male,1549,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119268,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1960,23441,INDHY PRADIPTA,03:03:35,INDONESIAN,1492,Male,1550,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119529,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1961,23152,ANITA WIDYANTI NUGROHO,03:03:35,INDONESIAN,393,Female,411,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119255,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1962,22586,WINDI DWI WINDIANDI,03:03:35,INDONESIAN,1493,Male,1551,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1963,21093,MEGAYANI SANTOSO,03:03:35,INDONESIAN,394,Female,412,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1964,22681,SHINTYA P E JEWANGU,03:03:35,INDONESIAN,395,Female,413,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118813,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1965,23799,LUKITO ANGGA PRASAKTI,03:03:35,INDONESIAN,1494,Male,1552,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119860,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1966,22441,HADITYO WIBISONO,03:03:36,INDONESIAN,1495,Male,1553,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118577,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1967,21623,LINDAWATI,03:03:36,INDONESIAN,396,Female,414,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117825,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1968,25404,YULISTIAS YENNY HADI,03:03:39,INDONESIAN,397,Female,415,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-120108,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1969,23601,THIO JOHN HERRYANTO SUTEKNO,03:03:41,INDONESIAN,1496,Male,1554,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1970,22114,LISA ANGGRAINI,03:03:41,INDONESIAN,398,Female,416,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118274,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1971,22692,DINAR SETIASIH,03:03:44,INDONESIAN,399,Female,417,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118824,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1972,22910,DEVA ADITTYA MUSTOFA,03:03:46,INDONESIAN,1497,Male,1555,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119028,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1973,21638,FABRITO BUDI SAPUTRO,03:03:47,INDONESIAN,1498,Male,1556,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117840,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1974,22817,PUTRI IRANIA PANGESTU,03:03:49,INDONESIAN,400,Female,418,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1975,22781,RENAULT,03:03:50,INDONESIAN,1499,Male,1557,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118908,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1976,23578,NURDIAN HANDAYANI,03:03:50,INDONESIAN,401,Female,419,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119656,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1977,21460,HENDRO CAHYONO,03:03:52,INDONESIAN,1500,Male,1558,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117674,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1978,22492,TRI KUSUMA WIJAYA,03:03:52,INDONESIAN,1501,Male,1559,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118627,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1979,20808,MANISH MISRA,03:03:52,OVERALL,56,Male,1560,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1980,20298,FERIADY,03:03:55,INDONESIAN,1502,Male,1561,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116562,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1981,20449,AGNES MURIANI RAHAYU,03:03:56,INDONESIAN,402,Female,420,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116709,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1982,22746,DEDDY ADITYA SEBAYANG,03:03:56,INDONESIAN,1503,Male,1562,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1983,22723,ANTARES MUNIR,03:03:58,INDONESIAN,1504,Male,1563,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-118852,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1984,20476,ARIEF SETIYAWAN,03:04:00,INDONESIAN,1505,Male,1564,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116736,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1985,21083,ANDINI FERDYANTI,03:04:00,INDONESIAN,403,Female,421,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-117324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1986,20057,TOMI,03:04:01,INDONESIAN,1506,Male,1565,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116331,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1987,20125,AMALIA WIDI ASTIKASARI,03:04:01,INDONESIAN,404,Female,422,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116394,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1988,20496,JONI ARIFIN,03:04:04,INDONESIAN,1507,Male,1566,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-116755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
1989,23674,EKO FRASTIAWAN,03:04:05,INDONESIAN,1508,Male,1567,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-3-119737,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
