Pos,Bib No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
851,L30351,Ogi Sigit Pornawan,01:09:46,01:08:54,Open,204,Male,754,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-29373,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
852,N60406,Suryanto,01:09:46,01:09:25,Closed,551,Male,755,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-33658,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
853,N61040,Hari Guntoro Ridha Saputro,01:09:47,01:08:15,Closed,552,Male,756,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-34292,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
854,N61467,Bambang Raharjo,01:09:48,01:07:21,Closed,553,Male,757,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-34719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
855,N60205,Ratno Wardoyo,01:09:49,01:09:03,Closed,554,Male,758,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-33457,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
856,L31364,Rudi Andika,01:09:49,01:07:09,Open,205,Male,759,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-30386,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
857,L31280,M Fahri Reza,01:09:50,01:07:39,Open,206,Male,760,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-30302,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
858,M30129,Eva Jati,01:09:51,01:08:26,Open,31,Female,98,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-29151,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
859,N61631,Amir Setyodarsono,01:09:51,01:09:13,Closed,555,Male,761,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-34883,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
860,N61728,Bustomi Hariyadi,01:09:51,01:07:47,Closed,556,Male,762,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-3-34980,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
