Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 4.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,8193,NEW ENTRY 1388,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174125,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8194,NEW ENTRY 1389,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174126,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8195,NEW ENTRY 1390,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174127,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8196,NEW ENTRY 1391,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8197,NEW ENTRY 1392,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174129,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8198,NEW ENTRY 1393,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174130,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8199,NEW ENTRY 1394,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174131,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8200,NEW ENTRY 1395,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174132,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8201,NEW ENTRY 1396,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174133,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8202,NEW ENTRY 1397,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174134,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8203,NEW ENTRY 1398,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174135,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8204,NEW ENTRY 1399,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174136,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8205,NEW ENTRY 1400,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174137,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8206,NEW ENTRY 1401,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174138,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8207,NEW ENTRY 1402,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174139,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8208,NEW ENTRY 1403,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174140,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8209,NEW ENTRY 1404,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174141,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8210,NEW ENTRY 1405,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174142,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8211,NEW ENTRY 1406,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174143,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8212,NEW ENTRY 1407,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174144,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8213,NEW ENTRY 1408,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174145,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
