Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,2751,M10373,Anggih Anggoro,03:39:14,Male,2037,00:02:31,00:47:51,00:46:20,00:32:01,00:19:51,00:52:20,00:18:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162229,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2752,M13260,Victorio Kharismayana,03:39:14,Male,2038,00:02:28,00:47:53,00:46:21,00:27:48,00:21:37,00:54:47,00:18:16,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165058,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2753,M13155,Haryo Bekti Martoyoedo,03:39:21,Male,2039,00:02:24,00:50:02,00:48:30,00:30:15,00:21:20,00:49:44,00:17:03,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2754,M11913,Otto Nur Rochim,03:39:26,Male,2040,00:02:05,00:46:54,00:45:21,00:27:45,00:21:46,00:55:44,00:19:48,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163748,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2755,M11836,Putra Diyan Novlarang,03:39:28,Male,2041,00:00:46,00:41:47,00:46:03,00:31:06,00:21:45,00:57:13,00:20:45,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163671,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2756,M10041,Werry Yulianto,03:39:32,Male,2042,00:01:19,00:50:38,00:47:23,00:29:04,00:23:20,00:48:57,00:18:48,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161901,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2757,M10203,Renanda Sela Cahyadi,03:39:35,Male,2043,00:03:07,00:48:23,00:46:13,00:30:46,00:22:03,00:52:09,00:16:50,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162062,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2758,13441,JOHN XENON MANTOFA,03:39:35,Unknown,80,00:00:44,00:49:19,00:44:35,00:30:17,00:24:57,00:54:22,00:15:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165230,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2759,M10662,Wismaya Adi Purnama,03:39:35,Male,2044,00:04:28,00:44:28,00:44:28,00:30:25,00:22:48,00:55:26,00:17:30,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162509,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2760,F11682,Inggrid Herman,03:39:38,Female,636,00:02:04,00:48:51,00:46:37,00:30:42,00:22:32,00:51:52,00:16:56,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163521,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2761,F12447,Nathaza Ayudya,03:39:39,Female,637,00:03:58,00:38:42,00:43:03,00:31:47,00:29:07,00:56:12,00:16:48,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2762,M11739,Bayu Dwi Setyadi,03:39:41,Male,2045,00:04:29,00:46:11,00:45:23,00:29:44,00:20:49,00:53:51,00:19:10,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163576,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2763,F12587,Lina Agustin,03:39:44,Female,638,00:04:13,00:48:24,00:47:57,00:30:08,00:21:05,00:49:57,00:17:56,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2764,M11467,Edward Moeljadi,03:39:46,Male,2046,00:00:51,00:50:41,00:45:52,00:28:20,00:21:39,00:53:47,00:18:34,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2765,M12708,Riski Fahrudin,03:39:57,Male,2047,00:02:32,00:42:53,00:43:04,00:31:57,00:24:45,00:56:43,00:18:00,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164540,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2766,M11733,Epafras Aditya Pambudi Susseno,03:39:58,Male,2048,00:02:29,00:47:34,00:43:39,00:28:08,00:23:27,00:56:24,00:18:14,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163570,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2767,M11702,Mahadipa Sedijono,03:40:15,Male,2049,00:02:45,00:44:28,00:44:58,00:30:18,00:23:56,00:54:42,00:19:05,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163540,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2768,M11978,Argana Tedja Prakoso,03:40:27,Male,2050,00:03:11,00:44:15,00:45:45,00:30:02,00:22:41,00:55:54,00:18:35,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163812,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2769,M13210,Fauzi Wildan Anggoro,03:40:30,Male,2051,00:03:49,00:42:17,00:40:47,00:30:42,00:19:10,01:08:21,00:15:21,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165013,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2770,F11367,Dianaaricahyani20GmailCom,03:40:34,Female,639,00:00:21,00:46:33,00:51:36,00:33:51,00:23:07,00:47:48,00:17:16,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163207,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2771,M10139,Perdana Daniel Leopold,03:40:43,Male,2052,00:01:43,00:43:03,00:47:51,00:28:49,00:22:04,00:56:28,00:20:42,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161999,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2772,M10525,Denniswara Sibit,03:40:44,Male,2053,00:03:30,00:48:28,00:46:10,00:32:05,00:20:48,00:52:18,00:17:21,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162380,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2773,M10867,Marlon Egbert Wattimena,03:40:45,Male,2054,00:01:43,00:43:02,00:42:27,00:31:44,00:24:35,00:56:27,00:20:44,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162711,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2774,M11735,Qinthara Putra Sakti Permana,03:40:55,Male,2055,00:02:40,00:44:31,00:44:39,00:29:54,00:22:18,00:59:32,00:17:18,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163572,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2775,M12230,Tommy Prasetyo,03:41:01,Male,2056,00:03:00,00:45:48,00:47:19,00:31:02,00:23:14,00:52:12,00:18:22,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164064,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2776,F12659,Nita Norma Lindawati,03:41:06,Female,640,00:01:00,00:45:36,00:46:29,00:29:59,00:22:46,00:57:42,00:17:30,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164491,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
