Pos,Bib No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
851,K50600,Maria M Friska,03:13:24,03:12:39,Closed,84,Female,137,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32952,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
852,J50800,Alfian Prihananto,03:13:34,03:12:23,Closed,435,Male,715,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-33152,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
853,J50110,Ardi Prakosa,03:13:34,03:13:05,Closed,436,Male,716,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32462,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
854,K50537,Nurmayanti,03:13:35,03:12:12,Closed,85,Female,138,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32889,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
855,H20254,Nora Fionna Humanika,03:13:47,03:13:30,Open,54,Female,139,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28676,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
856,G20264,Miftakhul Huda Fadhlullah,03:13:48,03:12:29,Open,281,Male,717,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28686,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
857,J50104,Alex Pondaag,03:14:01,03:12:55,Closed,437,Male,718,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32456,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
858,G20144,Dwi Hartanto,03:14:10,03:13:14,Open,282,Male,719,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28566,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
859,G20211,Rico Aditama,03:14:25,03:13:17,Open,283,Male,720,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28633,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
860,K50191,Arifah Tri Lestari,03:14:28,03:13:24,Closed,86,Female,140,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32543,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
861,G20255,Muhammad Fajar Ma Arif,03:14:29,03:13:30,Open,284,Male,721,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
862,K50513,Ardanti Yulia Cahyaningrum Sutarto,03:14:29,03:14:15,Closed,87,Female,141,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32865,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
863,G20224,Andre Handoyo,03:14:32,03:14:23,Open,285,Male,722,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28646,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
864,G20027,M Agus Fitriyanto,03:15:29,03:14:38,Open,286,Male,723,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28449,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
865,K50556,Aprillia Permata,03:15:31,03:15:17,Closed,88,Female,142,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32908,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
