Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
1201,H22971,Timotius Ichan Hariadi,02:27:58,National,997,Male,1006,Indonesia,00:03:03,00:32:38,00:30:28,00:18:45,00:15:38,00:15:03,00:20:07,00:12:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202977,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1202,H20024,Andreas Donny Susanto,02:27:58,National,998,Male,1007,Indonesia,00:00:03,00:28:00,00:26:53,00:15:10,00:14:23,00:15:21,00:23:12,00:24:53,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200031,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1203,K21666,Juita Sary Meliala,02:28:00,National,188,Female,196,Indonesia,00:01:53,00:32:37,00:32:49,00:18:52,00:16:06,00:14:58,00:19:09,00:11:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201672,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1204,H22612,Muhammad Hafid Zamroni,02:28:00,National,999,Male,1008,Indonesia,00:02:01,00:39:49,00:32:48,00:17:55,00:16:41,00:13:33,00:16:10,00:09:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202618,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1205,H21561,Syariful Alam,02:28:01,National,1000,Male,1009,Indonesia,00:00:40,00:30:58,00:30:27,00:17:06,00:14:36,00:13:31,00:22:06,00:18:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201567,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1206,K22690,Desak Gede Budi K,02:28:01,National,189,Female,197,Indonesia,00:01:51,00:32:59,00:32:04,00:18:32,00:15:55,00:15:23,00:19:46,00:11:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202696,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1207,K20237,Eka Satya Dorothea Tumiwa,02:28:01,National,190,Female,198,Indonesia,00:02:09,00:32:11,00:31:55,00:18:30,00:16:57,00:15:12,00:19:45,00:11:20,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200244,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1208,H23594,Andi Ashar,02:28:01,National,1001,Male,1010,Indonesia,00:01:23,00:35:13,00:32:34,00:18:15,00:16:19,00:13:58,00:19:23,00:10:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203600,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1209,H21761,Dani Anjaya,02:28:09,National,1002,Male,1011,Indonesia,00:04:41,00:35:37,00:32:09,00:17:03,00:15:13,00:14:45,00:18:07,00:10:31,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201767,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1210,H20592,Taufan Afianto Prakoso,02:28:10,National,1003,Male,1012,Indonesia,00:05:00,00:34:35,00:35:47,00:18:26,00:15:25,00:12:53,00:16:22,00:09:38,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200598,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1211,H23099,Muhamad Zaenal Arifin,02:28:11,National,1004,Male,1013,Indonesia,00:03:35,00:38:42,00:32:37,00:17:46,00:14:23,00:13:29,00:17:09,00:10:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203105,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1212,H22175,Eri Yulianto,02:28:11,National,1005,Male,1014,Indonesia,00:00:08,00:29:00,00:28:12,00:15:46,00:15:25,00:15:21,00:27:14,00:17:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202181,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1213,H23850,Albert Novian,02:28:12,National,1006,Male,1015,Indonesia,00:04:33,00:34:38,00:30:40,00:17:55,00:15:36,00:16:00,00:18:04,00:10:43,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203856,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1214,H21540,Yosef Langlang Wibowo,02:28:12,National,1007,Male,1016,Indonesia,00:02:34,00:36:39,00:30:01,00:16:53,00:15:23,00:15:01,00:20:16,00:11:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1215,K23109,Dina Bakti Pertiwi,02:28:14,National,191,Female,199,Indonesia,00:00:46,00:33:11,00:32:53,00:18:53,00:17:02,00:13:59,00:19:59,00:11:27,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203115,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1216,H23041,Andika Parama Putra,02:28:14,National,1008,Male,1017,Indonesia,00:04:00,00:34:16,00:32:11,00:18:06,00:15:22,00:14:42,00:18:29,00:11:05,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203047,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1217,H22831,Ade Putra Haryantho,02:28:14,National,1009,Male,1018,Indonesia,00:05:45,00:36:03,00:33:30,00:17:52,00:15:06,00:13:47,00:16:36,00:09:31,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202837,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1218,H24496,Daffa Wardana,02:28:16,National,1010,Male,1019,Indonesia,00:01:30,00:35:25,00:31:54,00:17:45,00:15:38,00:13:58,00:19:16,00:12:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204501,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1219,H20204,Imal Prayitno,02:28:17,National,1011,Male,1020,Indonesia,00:02:26,00:35:03,00:32:29,00:18:28,00:16:47,00:14:08,00:18:25,00:10:28,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200211,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1220,K21590,Chie Igarashi,02:28:18,National,192,Female,200,Indonesia,00:05:23,00:33:15,00:31:50,00:18:01,00:15:35,00:14:24,00:18:55,00:10:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1221,H20943,Ikhsan Rahmawan,02:28:19,National,1012,Male,1021,Indonesia,00:03:11,00:28:55,00:29:15,00:17:35,00:16:35,00:16:35,00:23:04,00:13:06,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200949,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1222,H21337,Muhamad Ivandri Dwi Saputra,02:28:24,National,1013,Male,1022,Indonesia,00:03:50,00:34:50,00:31:55,00:18:16,00:16:06,00:14:10,00:18:29,00:10:43,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201343,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1223,H23541,Ahmad Mohajir Luthfi,02:28:27,National,1014,Male,1023,Indonesia,00:00:32,00:35:00,00:33:17,00:18:38,00:16:05,00:14:39,00:18:47,00:11:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203547,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1224,K22208,Khusnulfadilah238,02:28:29,National,193,Female,201,Indonesia,00:01:56,00:32:35,00:31:49,00:19:38,00:16:17,00:15:19,00:19:46,00:11:07,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202214,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1225,H20536,Dwi Cahyo Agus Setyawan,02:28:31,National,1015,Male,1024,Indonesia,00:00:06,00:30:06,00:30:23,00:19:32,00:18:17,00:16:01,00:21:48,00:12:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200542,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1226,H23684,Pagi Octavianfahmi,02:28:31,National,1016,Male,1025,Indonesia,00:02:59,00:34:28,00:32:27,00:18:06,00:15:45,00:14:47,00:18:50,00:11:05,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203690,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
