Pos,Bib No,Name,Time,KM5.09,Finish,race_name,race_large_logo,race_category,runner_id,race_link
61,1155,Artisa Tumiwa,01:10:58.853,00:33:57.787,00:36:44.980,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166581,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
62,1910,DKI 41,01:10:59.110,00:33:39.973,00:36:20.393,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167336,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
63,1516,Tabitha Sumendap,01:11:02.377,00:33:35.350,00:37:15.947,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166942,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
64,1147,Kathy Syahrizal,01:11:05.153,00:32:33.113,00:38:02.460,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166573,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
65,1987,Februarinta Dwi Eka Yuastanti,01:11:07.130,00:32:27.833,00:38:36.093,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167413,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
66,1098,Anggia Putri Musdjayani,01:11:17.867,00:35:03.113,00:36:00.880,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166524,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
67,1277,Valentina Widjayakusuma,01:11:20.660,00:35:01.143,00:36:06.800,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166703,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
68,1165,Azizah Surayya Warman,01:11:29.290,00:34:38.307,00:36:13.697,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166591,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
69,1077,Nathania,01:11:31.623,00:34:18.200,00:37:07.657,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166503,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
70,1312,Ade Rizkiyah,01:11:34.623,00:34:46.140,00:36:00.290,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166738,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
71,1549,Namiera Hamidah,01:11:36.213,00:33:23.820,00:37:14.787,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166975,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
72,1116,Wahyu Kurniasih,01:11:39.703,00:33:12.963,00:38:23.537,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166542,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
73,1456,Anisa Bella,01:11:42.727,00:34:33.820,00:36:56.923,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166882,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
74,1187,Haniftya,01:11:47.173,00:34:40.990,00:36:45.093,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166613,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
75,1106,Andini Zanira,01:11:50.807,00:34:06.120,00:36:48.143,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166532,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
76,1685,Yasintha Natalia,01:11:55.520,00:32:58.723,00:38:53.593,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167111,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
77,1329,Adita Sari,01:11:58.447,00:34:56.630,00:36:52.650,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
78,2009,ASICS Stacy,01:12:07.347,00:34:46.190,00:37:17.953,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167435,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
79,1027,Putibasrul,01:12:07.833,00:34:13.953,00:37:21.283,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166453,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
80,1720,Karen Fransiska,01:12:10.607,00:34:12.117,00:37:53.167,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
81,1170,Lana Abidin,01:12:13.177,00:32:47.770,00:39:19.787,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
82,1933,Lemonilo 4 Lia Nurbaiti,01:12:14.857,00:34:59.020,00:37:11.997,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167359,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
83,1038,Dara Effendi,01:12:19.650,00:34:47.923,00:36:54.937,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166464,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
84,1125,Sally Astuti,01:12:22.673,00:34:58.020,00:37:21.450,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
85,1764,Halida Nurina,01:12:22.697,00:34:58.173,00:37:21.320,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167190,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
86,1071,Maudy Amanda,01:12:22.833,00:34:58.547,00:37:21.083,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166497,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
87,1016,Alifiah Rachma,01:12:39.167,00:34:12.063,00:37:35.500,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166442,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
88,1134,Anisya Mahadi,01:12:49.717,00:34:43.087,00:37:08.123,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166560,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
89,1101,Shavira Anandiara,01:13:06.447,00:33:52.800,00:38:15.467,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166527,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
90,1729,Shabrina Sungkar,01:13:15.667,00:34:30.453,00:38:10.360,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167155,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
91,1934,Lemonilo 5 Andi Ayu Rahayu,01:13:15.713,00:33:44.193,00:39:27.247,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167360,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
92,1576,Yunisa Ismaria Rumambi,01:13:18.573,00:34:55.587,00:38:16.320,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167002,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
93,1653,Annisa Wahidah,01:13:47.860,00:34:56.583,00:38:48.073,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167079,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
94,1217,Lelyani Halim,01:13:51.623,00:35:03.057,00:38:43.560,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166643,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
95,1454,Miranda Sundojo,01:13:57.393,00:34:43.073,00:39:00.037,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166880,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
96,1961,Shara Virrisya,01:14:01.247,00:36:02.720,00:37:55.323,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167387,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
97,1758,Trianzani Sulshi,01:14:04.050,00:34:19.907,00:39:39.213,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167184,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
98,1966,Tiptip8,01:14:04.690,00:37:14.403,00:36:32.020,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167392,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
99,1387,Adianti Reksoprodjo,01:14:05.597,00:36:09.070,00:37:45.560,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166813,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
100,1417,Dea Fitria Anasty,01:14:22.920,00:34:39.420,00:39:34.997,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166843,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
