Pos,Race No,Name,Time,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
251,5083,DENI ROHADI,00:42:20,43,Male,187,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128258,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
252,5409,ARS ARD RAYYAN,00:42:20,137,Male,188,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128584,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
253,5953,INTAN FITRIANI,00:42:25,31,Female,65,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
254,6104,NOER MUTHIA ALIVIA ASTARI,00:42:27,32,Female,66,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
255,5401,OKKY MAHENDRA,00:42:31,138,Male,189,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128576,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
256,5033,JOHN MUZAKIR,00:42:32,139,Male,190,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128208,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
257,5672,DWI RIZKI WIDIANTO,00:42:36,140,Male,191,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128847,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
258,6053,DEDY SUNARDI,00:42:37,44,Male,192,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129228,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
259,5732,HENGKI SANJAYA,00:42:38,45,Male,193,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128907,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
260,6128,RAHARDHIAN RAY NURSANGKAMARA,00:42:39,141,Male,194,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129303,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
261,5739,SUHARDJO SUDJONO,00:42:39,46,Male,195,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128914,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
262,5238,ADITYA KURNIAWAN,00:42:42,142,Male,196,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128413,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
