Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
406,4114,ANDRE WIJAYA,01:08:26,NASIONAL,271,Male,345,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-126785,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
407,3256,MUHAMMAD HAIQAL RIZALDI,01:08:27,NASIONAL,272,Male,346,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-125927,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
408,3716,ANTON AJI PRASETIYO,01:08:28,NASIONAL,273,Male,347,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-126387,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
409,3980,ANISA KUSUMA WARDANI,01:08:28,NASIONAL,37,Female,62,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-126651,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
410,3857,SUGIYARTO,01:08:28,MASTER,65,Male,348,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-126528,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
411,3486,JIMMY FREDDY,01:08:30,MASTER,66,Male,349,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-126157,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
412,3036,NISMADHA,01:08:30,NASIONAL,38,Female,63,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-125707,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
413,3032,MATEUS DIAN SANJAYA,01:08:31,NASIONAL,274,Male,350,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-125703,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
414,3159,RIZA ARMANSYAH,01:08:32,NASIONAL,275,Male,351,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-125830,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
415,3123,WINNY,01:08:36,NASIONAL,39,Female,64,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Nasional,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-2-125794,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
