Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
3051,P31372,Safira Triandharini,01:43:02,National,1176,Female,1181,Indonesia,00:03:48,00:47:21,00:51:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3052,P32410,Nur Azizah Solichah,01:43:03,National,1177,Female,1182,Indonesia,00:02:44,00:47:54,00:52:24,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206912,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3053,M31653,Atmaji Setya Pangestu,01:43:03,National,1861,Male,1871,Indonesia,00:03:51,00:47:18,00:51:53,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206155,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3054,M30566,Doddy Prihanto,01:43:05,National,1862,Male,1872,Indonesia,00:01:07,00:49:49,00:52:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3055,N30907,Zulenny,01:43:06,Overall,3,Female,1183,Singapore,00:05:04,00:48:04,00:49:58,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205409,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3056,M32049,Bayutasix,01:43:07,National,1863,Male,1873,Indonesia,00:01:08,00:47:54,00:54:04,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3057,P32034,Dian Nurhidayanti,01:43:07,National,1178,Female,1184,Indonesia,00:01:08,00:47:54,00:54:04,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206536,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3058,M31896,Rudy Tanumi Harja Pratama,01:43:07,National,1864,Male,1874,Indonesia,00:03:52,00:50:56,00:48:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206398,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3059,M31890,Sandy Gunawan,01:43:08,National,1865,Male,1875,Indonesia,00:01:59,00:50:31,00:50:38,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206392,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3060,M30268,Bagus Mahayana,01:43:09,National,1866,Male,1876,Indonesia,00:02:30,00:51:30,00:49:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-204772,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3061,P33573,Theresia Diany Okgi,01:43:10,National,1179,Female,1185,Indonesia,00:00:53,00:50:24,00:51:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208071,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3062,M31097,Ichsan Prasetyo,01:43:10,National,1867,Male,1877,Indonesia,00:03:20,00:45:57,00:53:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205599,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3063,P30206,Yulina Andita Fitri,01:43:11,National,1180,Female,1186,Indonesia,00:01:41,00:50:34,00:50:55,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-204710,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3064,P32868,Desi Alfanta,01:43:11,National,1181,Female,1187,Indonesia,00:00:53,00:50:53,00:51:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-207370,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3065,P32489,Anastasia Nova Krisna,01:43:13,National,1182,Female,1188,Indonesia,00:00:38,00:50:03,00:52:31,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3066,M32353,Rizky Oktavianto,01:43:14,National,1868,Male,1878,Indonesia,00:00:32,00:49:51,00:52:50,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206855,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3067,P32159,Ari Nur Widiastuti,01:43:15,National,1183,Female,1189,Indonesia,00:00:39,00:51:01,00:51:34,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206661,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3068,M31293,Thofik Nugroho,01:43:15,National,1869,Male,1879,Indonesia,00:01:45,00:47:37,00:53:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3069,34198,WURYANTO,01:43:15,National,1870,Male,1880,,00:02:28,00:46:21,00:54:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208696,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3070,P32913,Jane Leisilla Zahara,01:43:16,National,1184,Female,1190,Indonesia,00:04:02,00:46:12,00:53:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-207415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
3071,P30278,Erika Lensiana,01:43:16,National,1185,Female,1191,Indonesia,00:04:32,00:48:33,00:50:10,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-204782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
